Date,Campaign,Channel,Stage,Conversion_Flag,Revenue,Impressions,Clicks,Leads,CTR,CPC,CPA,Country,Device,AgeGroup,Gender,Avg_Time_on_Page_sec,Bounce_Rate,Engagement_Score,Referral_Source,Video_50%,Video_75%,Video_100%,ThruPlay_Rate
2025-01-09,Spring Sale,Referral,Visited Website,0,0.0,1003,68,32,0.0678,4.89,9.88,UK,Desktop,45-54,Female,22.43,0.54,51.1,Organic,0.04,0.16,0.17,0.0002
2025-09-26,Winter Campaign,Referral,Visited Website,0,0.0,932,88,37,0.0944,3.65,18.63,USA,Tablet,25-34,Male,183.3,0.46,31.08,Direct,0.41,0.78,0.93,0.001
2025-10-05,Winter Campaign,Social Media,Signed Up,0,0.0,4430,680,123,0.1535,3.5,38.55,Germany,Desktop,35-44,Male,165.55,0.17,62.18,Paid,0.34,0.55,0.97,0.0002
2025-11-10,Black Friday,Referral,Signed Up,0,0.0,3277,356,54,0.1086,4.93,21.91,India,Tablet,35-44,Female,50.03,0.19,42.05,Email,0.85,0.93,0.95,0.0003
2025-06-24,Spring Sale,Paid Ads,Signed Up,0,0.0,1840,100,42,0.0543,3.1,21.77,USA,Desktop,55+,Other,163.99,0.29,19.77,Organic,0.01,0.55,0.81,0.0004
2025-10-06,Spring Sale,Referral,Signed Up,0,0.0,4428,548,152,0.1238,4.52,5.62,Australia,Mobile,55+,Female,59.64,0.51,1.03,Direct,0.59,0.65,0.7,0.0002
2025-01-19,Black Friday,Paid Ads,Purchase Completed,1,67.4,452,16,6,0.0354,2.5,22.19,USA,Mobile,25-34,Female,192.89,0.4,40.1,Paid,0.81,0.86,0.92,0.002
2025-09-12,Summer Promo,Email,Visited Website,0,0.0,1002,73,25,0.0729,2.16,17.24,Australia,Tablet,18-24,Other,252.28,0.44,47.95,Email,0.55,0.57,0.74,0.0007
2025-05-03,Black Friday,Social Media,Visited Website,0,0.0,3332,131,30,0.0393,2.62,37.67,USA,Tablet,18-24,Male,284.22,0.69,74.34,Social,0.38,0.52,0.8,0.0002
2025-09-24,Summer Promo,Paid Ads,Visited Website,0,0.0,745,111,52,0.149,2.11,11.82,UK,Desktop,45-54,Other,263.32,0.59,49.77,Paid,0.51,0.79,0.96,0.0013
2025-03-25,Spring Sale,Referral,Signed Up,0,0.0,4665,813,205,0.1743,0.63,42.64,India,Tablet,25-34,Male,164.57,0.55,99.51,Paid,0.88,0.97,0.98,0.0002
2025-10-14,Winter Campaign,Social Media,Visited Website,0,0.0,3127,220,31,0.0704,3.54,34.65,USA,Desktop,18-24,Male,61.1,0.58,11.41,Social,0.92,0.95,0.99,0.0003
2025-04-17,Spring Sale,Social Media,Signed Up,0,0.0,2591,501,178,0.1934,0.52,6.66,Germany,Desktop,45-54,Other,130.11,0.53,1.64,Paid,0.4,0.49,0.65,0.0003
2025-08-01,Winter Campaign,Paid Ads,Signed Up,0,0.0,1016,43,6,0.0423,0.73,45.49,India,Desktop,18-24,Other,66.9,0.42,5.38,Social,0.38,0.74,0.93,0.0009
2025-07-07,Spring Sale,Email,Visited Website,0,0.0,790,125,41,0.1582,3.27,23.57,India,Mobile,25-34,Other,145.4,0.6,39.22,Social,0.4,0.67,0.93,0.0012
2025-08-23,Spring Sale,Paid Ads,Visited Website,0,0.0,1051,90,13,0.0856,1.88,34.88,Germany,Mobile,45-54,Other,254.72,0.14,13.92,Paid,0.51,0.61,0.67,0.0006
2024-12-08,Winter Campaign,Referral,Visited Website,0,0.0,2825,214,38,0.0758,4.24,28.56,Australia,Tablet,55+,Female,269.02,0.56,61.62,Social,0.42,0.67,0.91,0.0003
2025-02-06,Black Friday,Social Media,Purchase Completed,1,119.51,701,52,16,0.0742,3.1,23.49,Australia,Desktop,55+,Other,269.21,0.39,63.33,Organic,0.99,1.0,1.0,0.0014
2025-08-26,Spring Sale,Email,Added to Cart,0,0.0,2363,90,29,0.0381,1.24,36.39,Australia,Mobile,18-24,Other,198.97,0.11,7.66,Organic,0.21,0.93,0.95,0.0004
2025-01-29,Summer Promo,Referral,Visited Website,0,0.0,2695,355,81,0.1317,1.9,41.62,India,Desktop,55+,Female,136.03,0.6,14.09,Email,0.74,0.74,0.96,0.0004
2025-03-05,Spring Sale,Email,Visited Website,0,0.0,3428,378,63,0.1103,4.7,7.87,India,Desktop,45-54,Other,36.03,0.25,46.81,Email,0.81,0.82,0.82,0.0002
2025-03-29,Spring Sale,Social Media,Visited Website,0,0.0,1353,133,49,0.0983,0.53,41.75,Australia,Tablet,45-54,Other,234.08,0.54,94.58,Organic,0.65,0.68,0.86,0.0006
2025-06-30,Winter Campaign,Referral,Visited Website,0,0.0,1019,74,24,0.0726,2.88,43.64,UK,Mobile,25-34,Other,221.67,0.66,32.66,Social,0.35,0.39,0.79,0.0008
2025-05-02,Summer Promo,Paid Ads,Signed Up,0,0.0,3332,113,18,0.0339,2.16,41.42,UK,Desktop,18-24,Male,199.19,0.54,12.26,Email,0.29,0.49,0.54,0.0002
2024-11-29,Spring Sale,Email,Visited Website,0,0.0,1603,60,11,0.0374,0.53,22.2,Australia,Mobile,25-34,Female,30.82,0.59,41.85,Organic,0.86,0.92,0.99,0.0006
2025-09-03,Winter Campaign,Social Media,Visited Website,0,0.0,2345,406,120,0.1731,2.17,15.01,India,Tablet,45-54,Male,56.37,0.48,5.41,Email,0.6,0.73,0.96,0.0004
2025-06-14,Summer Promo,Paid Ads,Signed Up,0,0.0,4719,205,22,0.0434,2.1,34.44,Australia,Mobile,35-44,Male,39.07,0.54,12.05,Social,0.29,0.4,0.84,0.0002
2025-05-27,Winter Campaign,Email,Purchase Completed,1,355.05,888,96,37,0.1081,0.63,41.89,Germany,Tablet,35-44,Male,126.71,0.23,74.93,Email,0.41,1.0,1.0,0.0011
2025-04-21,Spring Sale,Referral,Visited Website,0,0.0,1617,274,48,0.1694,3.42,36.18,Australia,Mobile,35-44,Male,105.28,0.55,20.78,Email,0.73,0.81,0.86,0.0005
2025-09-01,Spring Sale,Email,Added to Cart,0,0.0,911,36,3,0.0395,1.6,37.04,UK,Mobile,35-44,Male,237.55,0.28,87.52,Social,0.03,0.69,0.93,0.001
2025-10-16,Black Friday,Social Media,Added to Cart,0,0.0,555,82,35,0.1477,0.27,42.69,India,Mobile,35-44,Other,278.42,0.56,1.27,Email,0.77,0.88,0.96,0.0017
2025-05-06,Black Friday,Referral,Added to Cart,0,0.0,4663,166,63,0.0356,4.14,43.65,USA,Mobile,45-54,Male,122.77,0.52,75.94,Email,0.16,0.25,0.61,0.0001
2025-11-06,Black Friday,Referral,Added to Cart,0,0.0,3736,473,122,0.1266,2.45,6.15,India,Mobile,18-24,Female,192.3,0.48,56.35,Direct,0.36,0.4,0.87,0.0002
2025-01-22,Summer Promo,Referral,Added to Cart,0,0.0,2436,205,39,0.0842,2.95,13.33,Australia,Desktop,18-24,Male,51.66,0.44,77.42,Organic,0.46,0.65,0.81,0.0003
2024-12-13,Summer Promo,Email,Added to Cart,0,0.0,1281,160,20,0.1249,3.65,37.2,USA,Tablet,35-44,Other,38.84,0.56,51.76,Paid,0.51,0.56,0.63,0.0005
2025-06-13,Spring Sale,Referral,Visited Website,0,0.0,4599,215,46,0.0467,0.69,8.93,UK,Desktop,35-44,Other,206.02,0.47,60.75,Social,0.59,0.98,0.98,0.0002
2025-08-26,Spring Sale,Paid Ads,Visited Website,0,0.0,4466,397,58,0.0889,1.97,35.94,India,Tablet,18-24,Other,41.6,0.39,54.5,Social,0.13,0.4,0.68,0.0002
2025-09-15,Summer Promo,Email,Visited Website,0,0.0,394,56,11,0.1421,1.62,36.91,USA,Mobile,45-54,Male,56.53,0.39,51.08,Email,0.75,0.87,0.9,0.0023
2024-12-05,Winter Campaign,Email,Signed Up,0,0.0,1257,237,113,0.1885,1.55,37.28,Australia,Mobile,18-24,Other,40.82,0.17,85.77,Email,0.7,0.86,0.98,0.0008
2025-06-21,Summer Promo,Email,Signed Up,0,0.0,4506,699,109,0.1551,0.89,14.58,India,Desktop,18-24,Other,104.64,0.56,51.69,Paid,0.74,0.78,0.86,0.0002
2025-04-21,Summer Promo,Email,Visited Website,0,0.0,4563,903,264,0.1979,2.61,28.93,India,Tablet,35-44,Female,223.0,0.49,35.29,Email,0.85,0.9,1.0,0.0002
2025-09-27,Winter Campaign,Email,Visited Website,0,0.0,4817,440,156,0.0913,0.28,31.46,India,Desktop,45-54,Male,54.59,0.63,96.4,Social,0.52,0.85,1.0,0.0002
2025-07-22,Spring Sale,Referral,Visited Website,0,0.0,3888,697,233,0.1793,1.84,27.51,India,Tablet,25-34,Other,24.65,0.19,95.51,Direct,0.35,0.72,0.91,0.0002
2025-04-08,Winter Campaign,Paid Ads,Signed Up,0,0.0,4277,101,17,0.0236,2.95,28.71,UK,Tablet,55+,Male,181.3,0.54,94.5,Email,0.59,0.77,0.98,0.0002
2024-12-01,Summer Promo,Referral,Signed Up,0,0.0,1856,248,92,0.1336,0.64,20.47,UK,Desktop,35-44,Female,163.66,0.33,94.01,Paid,0.92,0.95,0.95,0.0005
2025-05-29,Black Friday,Paid Ads,Purchase Completed,1,432.38,2772,552,213,0.1991,4.09,27.29,USA,Desktop,45-54,Female,193.98,0.32,70.0,Email,0.89,0.92,0.98,0.0004
2024-11-29,Spring Sale,Referral,Signed Up,0,0.0,1846,343,144,0.1858,0.75,20.88,Australia,Mobile,35-44,Female,189.77,0.67,23.11,Paid,0.34,0.6,0.85,0.0005
2025-06-21,Winter Campaign,Email,Added to Cart,0,0.0,1894,43,17,0.0227,4.53,19.53,Germany,Desktop,55+,Other,172.02,0.22,67.61,Email,0.38,0.48,0.88,0.0005
2025-02-21,Summer Promo,Referral,Visited Website,0,0.0,2836,65,13,0.0229,0.83,26.11,India,Tablet,18-24,Other,22.45,0.13,80.54,Direct,0.99,0.99,1.0,0.0004
2025-05-22,Black Friday,Email,Signed Up,0,0.0,1911,287,40,0.1502,0.83,30.83,Australia,Mobile,25-34,Male,145.91,0.19,95.02,Organic,0.81,0.97,0.99,0.0005
2025-10-28,Winter Campaign,Referral,Purchase Completed,1,249.04,4117,794,353,0.1929,1.05,8.63,UK,Desktop,25-34,Female,152.44,0.64,21.61,Email,0.22,0.86,0.94,0.0002
2025-08-28,Black Friday,Referral,Signed Up,0,0.0,2926,151,36,0.0516,0.56,31.34,Australia,Desktop,18-24,Male,80.36,0.59,45.39,Direct,0.58,0.94,0.97,0.0003
2025-10-08,Summer Promo,Referral,Visited Website,0,0.0,1224,224,39,0.183,1.66,39.16,UK,Desktop,55+,Female,277.49,0.65,19.55,Social,0.42,0.68,0.88,0.0007
2025-05-05,Summer Promo,Paid Ads,Added to Cart,0,0.0,505,64,22,0.1267,2.94,12.36,India,Tablet,45-54,Male,253.88,0.52,19.19,Paid,0.98,0.99,1.0,0.002
2025-04-02,Winter Campaign,Email,Added to Cart,0,0.0,964,52,8,0.0539,4.18,30.86,UK,Mobile,18-24,Other,46.86,0.12,1.57,Organic,0.43,0.88,0.99,0.001
2025-10-21,Winter Campaign,Paid Ads,Purchase Completed,1,231.4,3238,265,109,0.0818,4.91,21.91,Germany,Mobile,35-44,Female,25.56,0.28,99.14,Email,0.76,0.97,0.97,0.0003
2025-11-04,Black Friday,Referral,Signed Up,0,0.0,1602,298,64,0.186,2.79,10.86,Australia,Tablet,35-44,Female,83.59,0.3,90.68,Direct,0.62,0.85,0.99,0.0006
2025-04-29,Summer Promo,Referral,Visited Website,0,0.0,4032,100,44,0.0248,1.6,14.55,Germany,Tablet,18-24,Other,81.77,0.33,38.47,Email,0.75,0.81,0.84,0.0002
2025-06-11,Winter Campaign,Referral,Signed Up,0,0.0,3125,578,127,0.185,1.02,9.52,Germany,Tablet,25-34,Other,21.5,0.19,34.52,Organic,0.63,0.91,0.98,0.0003
2024-11-29,Black Friday,Referral,Added to Cart,0,0.0,185,17,1,0.0919,4.88,12.42,USA,Tablet,35-44,Other,198.75,0.65,38.91,Paid,0.27,0.44,0.51,0.0028
2025-10-19,Spring Sale,Social Media,Visited Website,0,0.0,3513,352,142,0.1002,1.42,13.52,USA,Mobile,25-34,Male,116.19,0.54,78.65,Email,0.97,0.99,0.99,0.0003
2025-01-18,Spring Sale,Social Media,Visited Website,0,0.0,624,73,8,0.117,4.39,49.79,Australia,Tablet,18-24,Other,293.23,0.42,54.72,Direct,0.84,0.98,0.98,0.0016
2024-11-30,Summer Promo,Paid Ads,Visited Website,0,0.0,1309,195,75,0.149,0.94,49.81,India,Mobile,55+,Female,77.97,0.66,58.18,Organic,0.87,0.95,0.99,0.0008
2025-05-08,Summer Promo,Social Media,Signed Up,0,0.0,4853,865,209,0.1782,3.48,12.74,Germany,Tablet,45-54,Female,81.76,0.36,48.28,Paid,0.18,0.4,0.46,0.0001
2025-08-31,Black Friday,Social Media,Visited Website,0,0.0,791,95,23,0.1201,1.09,31.66,Germany,Tablet,35-44,Male,251.09,0.56,26.73,Email,0.47,0.69,0.81,0.001
2025-02-20,Winter Campaign,Email,Visited Website,0,0.0,4363,604,140,0.1384,4.21,38.04,Germany,Tablet,35-44,Female,175.19,0.68,48.8,Direct,0.15,0.5,1.0,0.0002
2025-04-09,Spring Sale,Email,Visited Website,0,0.0,878,61,21,0.0695,3.91,26.56,Germany,Tablet,45-54,Female,159.2,0.52,7.02,Social,0.6,0.74,0.84,0.001
2025-06-07,Spring Sale,Email,Signed Up,0,0.0,3022,513,167,0.1698,1.77,40.51,Germany,Mobile,25-34,Male,276.09,0.42,19.93,Social,0.86,1.0,1.0,0.0003
2025-10-11,Winter Campaign,Referral,Purchase Completed,1,131.33,702,38,12,0.0541,0.43,22.05,USA,Desktop,18-24,Female,255.51,0.36,62.3,Direct,0.26,0.73,0.93,0.0013
2024-12-07,Winter Campaign,Social Media,Signed Up,0,0.0,2528,396,161,0.1566,3.88,6.15,UK,Mobile,18-24,Other,286.8,0.16,99.28,Organic,1.0,1.0,1.0,0.0004
2025-08-19,Black Friday,Email,Signed Up,0,0.0,2121,288,60,0.1358,0.59,32.0,UK,Tablet,25-34,Other,91.22,0.53,76.33,Email,0.2,0.99,1.0,0.0005
2024-11-20,Black Friday,Paid Ads,Visited Website,0,0.0,1037,203,25,0.1958,2.36,48.72,Germany,Desktop,18-24,Male,95.8,0.51,89.12,Direct,0.58,0.91,0.96,0.0009
2025-10-31,Black Friday,Paid Ads,Added to Cart,0,0.0,3239,583,84,0.18,4.36,42.78,Australia,Tablet,25-34,Other,96.93,0.31,33.87,Direct,0.38,0.45,0.63,0.0002
2025-02-05,Black Friday,Email,Added to Cart,0,0.0,2348,435,160,0.1853,0.48,10.56,Australia,Tablet,18-24,Other,266.22,0.65,28.12,Paid,0.31,0.93,0.96,0.0004
2025-09-28,Black Friday,Social Media,Visited Website,0,0.0,2817,493,222,0.175,3.96,8.3,India,Desktop,25-34,Male,232.1,0.68,85.51,Organic,0.49,0.99,0.99,0.0004
2025-03-21,Spring Sale,Referral,Visited Website,0,0.0,715,36,17,0.0503,0.83,45.33,India,Mobile,18-24,Male,291.18,0.18,76.14,Social,0.76,0.98,1.0,0.0014
2025-08-06,Summer Promo,Email,Signed Up,0,0.0,1283,191,78,0.1489,0.89,41.8,UK,Mobile,25-34,Male,143.81,0.28,21.59,Social,0.55,0.77,0.96,0.0007
2024-12-28,Black Friday,Email,Signed Up,0,0.0,2767,329,129,0.1189,3.21,21.5,Germany,Tablet,18-24,Other,92.21,0.42,9.52,Organic,0.16,0.85,0.97,0.0004
2025-10-05,Summer Promo,Paid Ads,Signed Up,0,0.0,2545,111,36,0.0436,0.83,19.24,UK,Tablet,35-44,Other,237.93,0.62,54.04,Paid,0.05,0.17,0.93,0.0004
2025-06-28,Summer Promo,Referral,Signed Up,0,0.0,2930,108,29,0.0369,1.32,10.12,Australia,Desktop,55+,Female,207.1,0.6,76.57,Organic,0.51,0.98,1.0,0.0003
2025-08-28,Spring Sale,Email,Purchase Completed,1,349.66,1708,153,58,0.0896,4.77,30.53,USA,Mobile,18-24,Male,176.56,0.48,6.47,Direct,0.16,0.32,0.82,0.0005
2025-08-08,Summer Promo,Referral,Added to Cart,0,0.0,4529,696,297,0.1537,0.83,23.91,UK,Mobile,35-44,Female,65.21,0.57,86.93,Organic,0.94,0.94,0.97,0.0002
2025-03-30,Winter Campaign,Social Media,Added to Cart,0,0.0,4400,380,164,0.0864,1.63,32.44,Australia,Tablet,35-44,Male,28.66,0.28,83.1,Social,0.53,0.76,0.87,0.0002
2025-06-04,Spring Sale,Email,Visited Website,0,0.0,3750,309,93,0.0824,3.76,12.17,UK,Desktop,35-44,Female,179.49,0.53,23.15,Direct,0.63,0.73,0.98,0.0003
2025-09-22,Spring Sale,Paid Ads,Added to Cart,0,0.0,243,44,8,0.1811,1.06,30.1,Germany,Mobile,45-54,Male,79.51,0.58,68.02,Email,0.81,0.94,0.99,0.0041
2025-02-02,Black Friday,Referral,Signed Up,0,0.0,2681,137,24,0.0511,1.6,12.99,Australia,Mobile,35-44,Female,20.69,0.37,50.21,Email,0.88,0.94,0.96,0.0004
2025-09-29,Summer Promo,Email,Purchase Completed,1,147.31,483,93,42,0.1925,4.77,7.49,USA,Desktop,35-44,Female,110.46,0.3,57.96,Organic,0.42,0.48,0.69,0.0014
2025-07-31,Winter Campaign,Email,Visited Website,0,0.0,1275,177,78,0.1388,2.02,12.6,Germany,Desktop,25-34,Female,238.06,0.55,96.37,Direct,0.72,0.75,0.89,0.0007
2025-01-19,Summer Promo,Email,Signed Up,0,0.0,4015,730,336,0.1818,1.02,13.4,USA,Desktop,35-44,Male,137.06,0.55,46.81,Paid,0.35,0.76,0.86,0.0002
2024-12-08,Black Friday,Referral,Signed Up,0,0.0,1172,116,51,0.099,1.03,22.91,Germany,Mobile,25-34,Other,245.86,0.56,38.48,Direct,0.11,0.3,0.62,0.0005
2025-07-05,Winter Campaign,Email,Signed Up,0,0.0,1577,157,20,0.0996,4.49,43.37,UK,Mobile,55+,Male,118.38,0.45,5.76,Paid,0.06,0.96,0.99,0.0006
2025-01-16,Black Friday,Paid Ads,Visited Website,0,0.0,4207,409,85,0.0972,3.71,5.61,Germany,Tablet,55+,Female,126.32,0.35,40.63,Paid,0.08,0.13,0.48,0.0001
2025-08-06,Spring Sale,Referral,Added to Cart,0,0.0,2377,195,56,0.082,1.36,24.69,UK,Tablet,45-54,Female,164.53,0.32,12.77,Email,0.96,1.0,1.0,0.0004
2025-10-17,Winter Campaign,Social Media,Signed Up,0,0.0,3414,462,128,0.1353,4.45,14.82,USA,Desktop,55+,Other,119.35,0.41,31.1,Social,0.67,0.69,0.82,0.0002
2025-01-29,Spring Sale,Paid Ads,Visited Website,0,0.0,1680,125,57,0.0744,0.45,27.71,Australia,Desktop,18-24,Female,273.67,0.37,79.97,Direct,0.05,0.09,0.91,0.0005
2025-01-16,Spring Sale,Social Media,Visited Website,0,0.0,1175,30,7,0.0255,2.45,49.49,India,Mobile,25-34,Male,130.09,0.32,49.93,Social,0.78,0.85,0.99,0.0008
2025-11-15,Winter Campaign,Social Media,Visited Website,0,0.0,524,46,22,0.0878,2.15,21.75,USA,Mobile,55+,Other,270.38,0.44,1.15,Paid,0.43,0.89,0.96,0.0018
2025-01-10,Summer Promo,Referral,Purchase Completed,1,256.99,3059,81,38,0.0265,3.36,12.0,USA,Desktop,18-24,Other,272.97,0.25,83.31,Organic,0.41,0.59,0.8,0.0003
2025-02-06,Summer Promo,Referral,Signed Up,0,0.0,4327,534,61,0.1234,4.27,30.63,Germany,Desktop,25-34,Other,230.01,0.4,97.68,Social,0.68,0.88,0.96,0.0002
2024-11-17,Winter Campaign,Social Media,Added to Cart,0,0.0,1201,165,33,0.1374,2.58,32.48,Germany,Desktop,18-24,Male,76.94,0.46,68.15,Organic,0.53,0.99,1.0,0.0008
2025-07-04,Winter Campaign,Referral,Signed Up,0,0.0,971,140,40,0.1442,0.28,13.65,Germany,Tablet,55+,Female,184.19,0.61,55.44,Paid,0.78,0.81,0.89,0.0009
2025-07-18,Spring Sale,Social Media,Visited Website,0,0.0,1213,241,103,0.1987,0.88,28.39,Australia,Mobile,25-34,Female,21.24,0.64,68.83,Email,0.7,0.82,0.9,0.0007
2025-04-01,Winter Campaign,Email,Purchase Completed,1,114.07,2520,125,25,0.0496,3.04,48.97,Germany,Tablet,55+,Other,106.13,0.39,49.05,Direct,0.72,0.84,0.93,0.0004
2025-05-12,Winter Campaign,Email,Added to Cart,0,0.0,3701,377,94,0.1019,3.86,19.96,UK,Tablet,18-24,Female,73.62,0.3,76.28,Direct,0.32,0.85,0.9,0.0002
2025-10-28,Winter Campaign,Paid Ads,Added to Cart,0,0.0,4708,112,52,0.0238,3.92,38.59,UK,Tablet,35-44,Other,276.84,0.6,45.16,Social,0.28,0.52,0.71,0.0002
2025-04-07,Winter Campaign,Referral,Visited Website,0,0.0,205,25,11,0.122,0.51,38.58,USA,Mobile,25-34,Male,120.77,0.23,68.93,Direct,0.01,0.53,0.96,0.0047
2024-11-22,Black Friday,Social Media,Purchase Completed,1,120.7,4178,563,64,0.1348,3.81,24.91,India,Mobile,25-34,Female,224.0,0.47,22.35,Direct,0.85,0.98,0.99,0.0002
2025-02-16,Winter Campaign,Paid Ads,Visited Website,0,0.0,2249,435,92,0.1934,0.88,40.82,UK,Desktop,25-34,Other,62.29,0.68,83.3,Email,0.45,0.81,0.84,0.0004
2024-12-18,Summer Promo,Social Media,Added to Cart,0,0.0,1448,210,59,0.145,2.86,14.69,UK,Mobile,25-34,Female,236.61,0.43,77.93,Email,0.5,0.74,0.99,0.0007
2025-04-13,Spring Sale,Social Media,Added to Cart,0,0.0,4418,467,157,0.1057,2.67,34.97,Germany,Desktop,35-44,Male,122.79,0.16,50.27,Organic,0.38,0.94,0.96,0.0002
2025-05-20,Black Friday,Social Media,Added to Cart,0,0.0,4022,230,110,0.0572,4.53,39.45,Germany,Desktop,55+,Other,286.1,0.38,41.4,Direct,0.09,0.86,0.92,0.0002
2025-09-14,Spring Sale,Email,Visited Website,0,0.0,674,125,28,0.1855,3.0,6.54,India,Mobile,18-24,Female,109.33,0.42,28.58,Email,0.84,0.91,0.94,0.0014
2024-11-21,Black Friday,Referral,Visited Website,0,0.0,3564,297,72,0.0833,4.49,16.27,Germany,Desktop,18-24,Other,271.84,0.16,65.29,Email,0.4,0.62,0.63,0.0002
2025-07-29,Black Friday,Email,Signed Up,0,0.0,1758,63,31,0.0358,3.66,13.63,UK,Mobile,18-24,Female,180.63,0.66,16.72,Email,0.49,0.77,0.94,0.0005
2025-08-18,Winter Campaign,Referral,Visited Website,0,0.0,423,46,14,0.1087,3.63,47.42,Australia,Mobile,45-54,Female,275.6,0.56,1.92,Email,0.95,0.96,0.98,0.0023
2025-03-19,Spring Sale,Email,Purchase Completed,1,144.81,1269,92,25,0.0725,4.74,14.27,UK,Mobile,45-54,Female,238.3,0.45,60.31,Social,0.88,0.9,0.96,0.0008
2025-08-07,Black Friday,Paid Ads,Visited Website,0,0.0,1478,201,57,0.136,2.98,15.48,UK,Tablet,35-44,Female,196.43,0.12,93.49,Email,0.28,0.39,0.57,0.0004
2025-02-21,Summer Promo,Referral,Visited Website,0,0.0,1893,82,24,0.0433,4.3,44.01,Australia,Mobile,35-44,Female,269.23,0.12,2.19,Paid,0.93,1.0,1.0,0.0005
2025-10-16,Winter Campaign,Social Media,Purchase Completed,1,144.35,3477,685,276,0.197,4.04,33.4,India,Tablet,55+,Male,79.73,0.36,22.78,Social,0.29,0.49,0.57,0.0002
2025-02-19,Winter Campaign,Referral,Purchase Completed,1,320.38,4406,726,154,0.1648,2.92,32.78,Germany,Desktop,18-24,Male,189.99,0.4,83.38,Email,0.22,0.22,0.77,0.0002
2025-03-23,Black Friday,Referral,Added to Cart,0,0.0,1230,75,20,0.061,2.5,32.06,Australia,Desktop,45-54,Male,288.45,0.44,8.45,Direct,0.05,0.66,0.7,0.0006
2024-11-17,Spring Sale,Social Media,Signed Up,0,0.0,679,32,14,0.0471,1.71,36.13,UK,Mobile,35-44,Female,275.91,0.58,60.66,Direct,0.44,0.91,0.99,0.0015
2025-01-27,Winter Campaign,Paid Ads,Visited Website,0,0.0,1348,152,42,0.1128,1.05,30.36,UK,Mobile,45-54,Other,50.34,0.67,38.66,Direct,0.79,0.95,0.99,0.0007
2024-12-02,Winter Campaign,Referral,Signed Up,0,0.0,3905,760,323,0.1946,2.77,44.12,Australia,Tablet,25-34,Male,200.75,0.24,74.91,Direct,0.94,0.99,0.99,0.0003
2024-12-20,Summer Promo,Referral,Visited Website,0,0.0,2203,362,100,0.1643,2.97,31.1,Germany,Mobile,55+,Male,139.59,0.34,9.51,Paid,0.18,0.45,0.8,0.0004
2025-03-30,Winter Campaign,Paid Ads,Added to Cart,0,0.0,565,101,30,0.1788,2.67,15.49,Germany,Tablet,35-44,Female,71.05,0.12,56.87,Organic,0.75,0.78,0.82,0.0015
2025-06-25,Black Friday,Email,Visited Website,0,0.0,4444,657,184,0.1478,3.2,9.73,Australia,Tablet,55+,Male,279.62,0.51,44.17,Organic,0.14,0.84,0.9,0.0002
2025-07-16,Spring Sale,Social Media,Visited Website,0,0.0,2257,52,23,0.023,1.16,37.64,Australia,Desktop,25-34,Male,265.84,0.64,22.76,Social,0.87,0.99,1.0,0.0004
2025-07-28,Spring Sale,Paid Ads,Signed Up,0,0.0,1372,89,14,0.0649,0.87,43.67,UK,Tablet,18-24,Female,239.05,0.15,67.29,Social,0.88,0.92,0.94,0.0007
2025-02-24,Summer Promo,Referral,Added to Cart,0,0.0,4538,331,94,0.0729,0.25,27.71,Australia,Mobile,25-34,Male,82.86,0.42,4.21,Social,0.57,1.0,1.0,0.0002
2025-04-29,Spring Sale,Email,Added to Cart,0,0.0,4505,812,286,0.1802,3.09,31.64,Australia,Desktop,25-34,Male,85.77,0.65,24.81,Direct,0.05,0.57,0.64,0.0001
2025-07-31,Winter Campaign,Paid Ads,Visited Website,0,0.0,794,93,46,0.1171,1.04,21.16,Australia,Desktop,45-54,Male,183.48,0.12,54.61,Paid,1.0,1.0,1.0,0.0013
2025-08-20,Summer Promo,Email,Signed Up,0,0.0,4831,771,226,0.1596,3.93,22.87,USA,Desktop,25-34,Female,292.94,0.55,41.35,Direct,0.48,0.69,1.0,0.0002
2025-03-12,Black Friday,Referral,Signed Up,0,0.0,276,24,9,0.087,2.58,44.69,Australia,Desktop,18-24,Male,277.13,0.68,93.45,Direct,0.93,0.99,1.0,0.0036
2025-04-17,Summer Promo,Paid Ads,Purchase Completed,1,463.66,624,35,12,0.0561,2.53,15.31,India,Tablet,55+,Female,178.69,0.51,73.88,Email,0.96,1.0,1.0,0.0016
2025-02-15,Summer Promo,Email,Purchase Completed,1,442.52,4570,277,63,0.0606,1.31,19.4,UK,Tablet,35-44,Male,219.15,0.37,53.36,Social,0.15,0.97,0.98,0.0002
2025-05-14,Spring Sale,Referral,Signed Up,0,0.0,2319,161,20,0.0694,3.16,38.28,India,Desktop,35-44,Female,65.77,0.39,13.98,Social,0.39,0.77,0.93,0.0004
2025-10-12,Winter Campaign,Paid Ads,Visited Website,0,0.0,880,142,18,0.1614,0.7,47.04,Australia,Desktop,35-44,Female,40.74,0.48,57.24,Organic,0.34,0.78,0.92,0.001
2025-01-12,Winter Campaign,Social Media,Purchase Completed,1,370.31,1813,145,65,0.08,4.12,43.97,India,Mobile,25-34,Female,55.57,0.39,84.56,Organic,0.09,0.96,0.97,0.0005
2025-02-17,Winter Campaign,Social Media,Signed Up,0,0.0,327,56,27,0.1713,1.11,5.13,India,Tablet,55+,Other,38.71,0.5,72.75,Email,0.26,0.97,0.99,0.003
2025-09-22,Spring Sale,Referral,Signed Up,0,0.0,4210,363,110,0.0862,3.76,40.72,India,Mobile,55+,Other,33.1,0.15,60.53,Social,0.16,1.0,1.0,0.0002
