Applicant_ID,Job_Role,Source,Applied_Date,Screen_Date,Screen_Result,Interview_Date,Interview_Result,Offer_Date,Offer_Status,Join_Date,Joined
APP-11229,Data Engineer,Indeed,2024-01-03,2024-01-09,Failed,NaT,,NaT,,NaT,0
APP-11230,Data Engineer,Referral,2024-02-20,2024-02-23,Passed,2024-02-24,Rejected,NaT,,NaT,0
APP-11231,Business Analyst,Careers Site,2024-11-17,2024-11-21,Passed,2024-11-29,Selected,2024-12-05,Declined,NaT,0
APP-11232,Frontend Developer,Referral,2024-08-06,2024-08-11,Passed,2024-08-19,No Show,NaT,,NaT,0
APP-11233,Backend Developer,Naukri,2024-05-31,2024-06-03,Passed,2024-06-07,Selected,2024-06-13,Accepted,2024-06-25,1
APP-11234,HR Executive,Naukri,2024-04-17,2024-04-18,Failed,NaT,,NaT,,NaT,0
APP-11235,Data Engineer,Indeed,2024-11-19,2024-11-25,Failed,NaT,,NaT,,NaT,0
APP-11236,Backend Developer,Referral,2024-06-03,2024-06-09,Failed,NaT,,NaT,,NaT,0
APP-11237,Data Engineer,Referral,2024-08-19,2024-08-20,Passed,2024-08-29,No Show,NaT,,NaT,0
APP-11238,Data Analyst,Careers Site,2024-03-17,2024-03-21,Passed,2024-03-27,Selected,2024-03-30,Accepted,2024-04-13,1
APP-11239,HR Executive,Referral,2024-08-03,2024-08-08,Failed,NaT,,NaT,,NaT,0
APP-11240,Backend Developer,Indeed,2024-02-08,2024-02-13,Passed,2024-02-18,Rejected,NaT,,NaT,0
APP-11241,Backend Developer,Indeed,2024-01-13,2024-01-15,Passed,2024-01-23,Selected,2024-01-28,Accepted,2024-02-09,1
APP-11242,Frontend Developer,Referral,2024-01-05,2024-01-07,Passed,2024-01-14,Selected,2024-01-16,Declined,NaT,0
APP-11243,Data Engineer,LinkedIn,2024-06-10,2024-06-13,Passed,2024-06-20,Selected,2024-06-26,Accepted,2024-07-04,1
APP-11244,Data Analyst,Careers Site,2024-08-13,2024-08-15,Passed,2024-08-22,Selected,2024-08-27,No Response,NaT,0
APP-11245,Data Analyst,Careers Site,2024-03-31,2024-04-06,Failed,NaT,,NaT,,NaT,0
APP-11246,Backend Developer,Careers Site,2024-05-09,2024-05-15,Passed,2024-05-16,Rejected,NaT,,NaT,0
APP-11247,Backend Developer,Naukri,2024-06-13,2024-06-14,Passed,2024-06-20,Rejected,NaT,,NaT,0
APP-11248,Data Engineer,LinkedIn,2024-05-12,2024-05-14,Passed,2024-05-19,No Show,NaT,,NaT,0
APP-11249,Data Analyst,Naukri,2024-08-30,2024-09-01,Passed,2024-09-03,Selected,2024-09-09,Accepted,2024-09-15,1
APP-11250,Backend Developer,Indeed,2024-06-04,2024-06-06,Passed,2024-06-15,Selected,2024-06-20,Declined,NaT,0
APP-11251,Business Analyst,Referral,2024-06-29,2024-07-04,Failed,NaT,,NaT,,NaT,0
APP-11252,Data Analyst,Careers Site,2024-07-07,2024-07-10,Passed,2024-07-17,Selected,2024-07-22,Accepted,2024-07-31,1
APP-11253,Backend Developer,Naukri,2024-08-13,2024-08-18,Failed,NaT,,NaT,,NaT,0
APP-11254,Frontend Developer,Indeed,2024-06-02,2024-06-05,Failed,NaT,,NaT,,NaT,0
APP-11255,HR Executive,LinkedIn,2024-06-30,2024-07-05,Passed,2024-07-12,No Show,NaT,,NaT,0
APP-11256,Data Engineer,Referral,2024-01-03,2024-01-08,No Response,NaT,,NaT,,NaT,0
APP-11257,Business Analyst,Referral,2024-04-06,2024-04-12,Failed,NaT,,NaT,,NaT,0
APP-11258,Data Analyst,Referral,2024-01-21,2024-01-27,No Response,NaT,,NaT,,NaT,0
APP-11259,HR Executive,Indeed,2024-03-31,2024-04-04,Failed,NaT,,NaT,,NaT,0
APP-11260,Data Analyst,Naukri,2024-05-02,2024-05-03,Passed,2024-05-06,Rejected,NaT,,NaT,0
APP-11261,HR Executive,Referral,2024-04-12,2024-04-13,No Response,NaT,,NaT,,NaT,0
APP-11262,HR Executive,Naukri,2024-03-24,2024-03-27,Passed,2024-03-29,Rejected,NaT,,NaT,0
APP-11263,Frontend Developer,Careers Site,2024-03-09,2024-03-10,Passed,2024-03-16,No Show,NaT,,NaT,0
APP-11264,Data Analyst,Careers Site,2024-01-10,2024-01-12,Passed,2024-01-18,No Show,NaT,,NaT,0
APP-11265,Backend Developer,Careers Site,2024-11-21,2024-11-22,No Response,NaT,,NaT,,NaT,0
APP-11266,Frontend Developer,Naukri,2024-08-05,2024-08-10,Failed,NaT,,NaT,,NaT,0
APP-11267,Business Analyst,Naukri,2024-08-17,2024-08-21,Passed,2024-08-26,Selected,2024-08-29,Accepted,2024-09-07,1
APP-11268,Backend Developer,LinkedIn,2024-09-15,2024-09-19,Failed,NaT,,NaT,,NaT,0
APP-11269,Backend Developer,Referral,2024-01-13,2024-01-16,Passed,2024-01-22,Rejected,NaT,,NaT,0
APP-11270,Data Analyst,Naukri,2024-03-30,2024-04-01,Passed,2024-04-07,Rejected,NaT,,NaT,0
APP-11271,Data Analyst,LinkedIn,2024-09-20,2024-09-21,Passed,2024-09-27,Selected,2024-09-30,Declined,NaT,0
APP-11272,Business Analyst,Naukri,2024-09-04,2024-09-08,Passed,2024-09-10,Selected,2024-09-11,Accepted,2024-09-25,1
APP-11273,Data Engineer,LinkedIn,2024-10-11,2024-10-17,Passed,2024-10-21,Selected,2024-10-26,Accepted,2024-11-06,1
APP-11274,Data Analyst,Careers Site,2024-08-19,2024-08-24,Passed,2024-08-30,Selected,2024-09-04,Accepted,2024-09-17,1
APP-11275,Data Engineer,LinkedIn,2024-09-05,2024-09-08,Passed,2024-09-11,Selected,2024-09-15,Accepted,2024-09-26,1
APP-11276,HR Executive,Careers Site,2024-08-08,2024-08-13,No Response,NaT,,NaT,,NaT,0
APP-11277,Frontend Developer,LinkedIn,2024-02-11,2024-02-15,Passed,2024-02-17,Rejected,NaT,,NaT,0
APP-11278,Frontend Developer,Referral,2024-05-08,2024-05-10,Passed,2024-05-19,Selected,2024-05-22,Declined,NaT,0
APP-11279,Data Engineer,Referral,2024-11-09,2024-11-15,Failed,NaT,,NaT,,NaT,0
APP-11280,HR Executive,Referral,2024-11-09,2024-11-11,Failed,NaT,,NaT,,NaT,0
APP-11281,Backend Developer,Naukri,2024-01-02,2024-01-06,Failed,NaT,,NaT,,NaT,0
APP-11282,Backend Developer,Careers Site,2024-04-12,2024-04-16,Passed,2024-04-17,Selected,2024-04-22,Accepted,2024-05-10,1
APP-11283,Backend Developer,Indeed,2024-04-14,2024-04-17,Failed,NaT,,NaT,,NaT,0
APP-11284,Backend Developer,Careers Site,2024-08-03,2024-08-09,Passed,2024-08-10,Selected,2024-08-12,Declined,NaT,0
APP-11285,Backend Developer,Careers Site,2024-01-28,2024-02-01,No Response,NaT,,NaT,,NaT,0
APP-11286,Business Analyst,Referral,2024-01-16,2024-01-19,Passed,2024-01-25,No Show,NaT,,NaT,0
APP-11287,Business Analyst,Careers Site,2024-09-27,2024-09-28,Passed,2024-09-29,Rejected,NaT,,NaT,0
APP-11288,Data Engineer,LinkedIn,2024-04-24,2024-04-28,Passed,2024-05-01,Selected,2024-05-04,Accepted,2024-05-15,1
APP-11289,Backend Developer,LinkedIn,2024-10-23,2024-10-25,Passed,2024-11-01,Selected,2024-11-04,Accepted,2024-11-09,1
APP-11290,Data Analyst,Careers Site,2024-01-26,2024-01-27,Passed,2024-01-29,No Show,NaT,,NaT,0
APP-11291,Data Analyst,Naukri,2024-05-11,2024-05-15,Passed,2024-05-19,Selected,2024-05-24,Accepted,2024-06-05,1
APP-11292,Frontend Developer,Indeed,2024-02-04,2024-02-10,Passed,2024-02-19,Rejected,NaT,,NaT,0
APP-11293,Data Engineer,Indeed,2024-03-20,2024-03-22,Passed,2024-03-27,Selected,2024-04-02,Accepted,2024-04-19,1
APP-11294,Backend Developer,Careers Site,2024-06-29,2024-07-03,Passed,2024-07-07,Selected,2024-07-09,Accepted,2024-07-22,1
APP-11295,HR Executive,Indeed,2024-01-22,2024-01-24,Failed,NaT,,NaT,,NaT,0
APP-11296,Frontend Developer,Referral,2024-10-26,2024-10-31,Passed,2024-11-05,Selected,2024-11-09,Accepted,2024-11-22,1
APP-11297,Frontend Developer,Indeed,2024-02-18,2024-02-23,Passed,2024-02-24,No Show,NaT,,NaT,0
APP-11298,Backend Developer,Naukri,2024-01-02,2024-01-05,Passed,2024-01-10,Rejected,NaT,,NaT,0
APP-11299,Data Engineer,Naukri,2024-05-19,2024-05-24,Passed,2024-05-31,Selected,2024-06-05,Declined,NaT,0
APP-11300,Frontend Developer,Naukri,2024-04-15,2024-04-17,No Response,NaT,,NaT,,NaT,0
APP-11301,Business Analyst,Careers Site,2024-03-09,2024-03-14,Passed,2024-03-15,Selected,2024-03-19,No Response,NaT,0
APP-11302,Business Analyst,Careers Site,2024-03-02,2024-03-03,Passed,2024-03-05,Rejected,NaT,,NaT,0
APP-11303,Data Engineer,Referral,2024-05-22,2024-05-28,Failed,NaT,,NaT,,NaT,0
APP-11304,Data Analyst,Careers Site,2024-06-05,2024-06-10,Passed,2024-06-12,Selected,2024-06-16,No Response,NaT,0
APP-11305,Data Engineer,Careers Site,2024-03-15,2024-03-21,No Response,NaT,,NaT,,NaT,0
APP-11306,Data Analyst,LinkedIn,2024-04-23,2024-04-29,Passed,2024-05-05,Selected,2024-05-07,No Response,NaT,0
APP-11307,HR Executive,Referral,2024-01-20,2024-01-22,Passed,2024-01-31,Selected,2024-02-04,Accepted,2024-02-09,1
APP-11308,Data Analyst,LinkedIn,2024-04-01,2024-04-05,No Response,NaT,,NaT,,NaT,0
APP-11309,Data Analyst,Indeed,2024-10-26,2024-10-28,Failed,NaT,,NaT,,NaT,0
APP-11310,Backend Developer,LinkedIn,2024-03-09,2024-03-14,No Response,NaT,,NaT,,NaT,0
APP-11311,HR Executive,LinkedIn,2024-02-01,2024-02-02,Passed,2024-02-04,Selected,2024-02-07,Accepted,2024-02-24,1
APP-11312,Backend Developer,Naukri,2024-10-12,2024-10-13,Passed,2024-10-16,Rejected,NaT,,NaT,0
APP-11313,HR Executive,Indeed,2024-01-25,2024-01-28,Passed,2024-01-31,Rejected,NaT,,NaT,0
APP-11314,Backend Developer,LinkedIn,2024-05-09,2024-05-14,Passed,2024-05-16,Selected,2024-05-21,Declined,NaT,0
APP-11315,Business Analyst,LinkedIn,2024-02-27,2024-02-29,Failed,NaT,,NaT,,NaT,0
APP-11316,Frontend Developer,LinkedIn,2024-09-12,2024-09-15,Passed,2024-09-17,Rejected,NaT,,NaT,0
APP-11317,Frontend Developer,Referral,2024-03-11,2024-03-17,Passed,2024-03-20,No Show,NaT,,NaT,0
APP-11318,Business Analyst,Naukri,2024-01-26,2024-01-27,Failed,NaT,,NaT,,NaT,0
APP-11319,Business Analyst,Referral,2024-02-22,2024-02-28,Failed,NaT,,NaT,,NaT,0
APP-11320,Data Analyst,Naukri,2024-07-04,2024-07-05,No Response,NaT,,NaT,,NaT,0
APP-11321,HR Executive,LinkedIn,2024-01-11,2024-01-13,Passed,2024-01-18,Rejected,NaT,,NaT,0
APP-11322,Data Engineer,Naukri,2024-02-15,2024-02-19,No Response,NaT,,NaT,,NaT,0
APP-11323,Data Engineer,Naukri,2024-07-05,2024-07-11,Passed,2024-07-19,No Show,NaT,,NaT,0
APP-11324,Data Engineer,Referral,2024-11-24,2024-11-27,No Response,NaT,,NaT,,NaT,0
APP-11325,Backend Developer,Naukri,2024-10-07,2024-10-10,Passed,2024-10-18,Rejected,NaT,,NaT,0
APP-11326,HR Executive,Referral,2024-02-09,2024-02-11,Passed,2024-02-14,Selected,2024-02-16,Declined,NaT,0
APP-11327,Business Analyst,Naukri,2024-07-06,2024-07-07,Passed,2024-07-12,Rejected,NaT,,NaT,0
APP-11328,Data Analyst,LinkedIn,2024-01-16,2024-01-18,Passed,2024-01-26,Selected,2024-01-30,Accepted,2024-02-04,1
APP-11329,Data Analyst,LinkedIn,2024-10-08,2024-10-13,Passed,2024-10-14,Selected,2024-10-15,Accepted,2024-10-21,1
APP-11330,Frontend Developer,LinkedIn,2024-04-26,2024-05-02,No Response,NaT,,NaT,,NaT,0
APP-11331,Backend Developer,Careers Site,2024-07-23,2024-07-24,Passed,2024-07-25,Selected,2024-07-27,No Response,NaT,0
APP-11332,Business Analyst,LinkedIn,2024-02-15,2024-02-17,Passed,2024-02-25,Rejected,NaT,,NaT,0
APP-11333,HR Executive,Careers Site,2024-03-12,2024-03-16,Passed,2024-03-23,Selected,2024-03-25,No Response,NaT,0
APP-11334,Data Analyst,Careers Site,2024-05-29,2024-06-04,No Response,NaT,,NaT,,NaT,0
APP-11335,Frontend Developer,LinkedIn,2024-05-19,2024-05-22,Passed,2024-05-25,Selected,2024-05-27,No Response,NaT,0
APP-11336,Backend Developer,Referral,2024-07-31,2024-08-01,Passed,2024-08-08,Selected,2024-08-12,Accepted,2024-08-29,1
APP-11337,Data Engineer,LinkedIn,2024-08-13,2024-08-16,No Response,NaT,,NaT,,NaT,0
APP-11338,Data Engineer,Careers Site,2024-10-17,2024-10-23,Passed,2024-10-31,No Show,NaT,,NaT,0
APP-11339,HR Executive,Naukri,2024-09-03,2024-09-04,Failed,NaT,,NaT,,NaT,0
APP-11340,Data Analyst,Careers Site,2024-07-28,2024-07-29,Passed,2024-08-03,No Show,NaT,,NaT,0
APP-11341,Backend Developer,Indeed,2024-04-30,2024-05-06,Passed,2024-05-07,Rejected,NaT,,NaT,0
APP-11342,HR Executive,Naukri,2024-03-03,2024-03-08,No Response,NaT,,NaT,,NaT,0
APP-11343,Business Analyst,Naukri,2024-10-23,2024-10-25,Passed,2024-11-02,Selected,2024-11-06,No Response,NaT,0
APP-11344,Data Engineer,Naukri,2024-11-09,2024-11-15,Failed,NaT,,NaT,,NaT,0
APP-11345,HR Executive,Indeed,2024-05-22,2024-05-26,Passed,2024-06-04,Selected,2024-06-06,Accepted,2024-06-13,1
APP-11346,HR Executive,LinkedIn,2024-09-14,2024-09-16,Failed,NaT,,NaT,,NaT,0
APP-11347,Business Analyst,Referral,2024-08-19,2024-08-21,No Response,NaT,,NaT,,NaT,0
APP-11348,Data Analyst,Indeed,2024-09-12,2024-09-13,Passed,2024-09-18,Rejected,NaT,,NaT,0
APP-11349,Data Analyst,Careers Site,2024-10-20,2024-10-25,Failed,NaT,,NaT,,NaT,0
APP-11350,HR Executive,Indeed,2024-10-09,2024-10-11,Passed,2024-10-18,Rejected,NaT,,NaT,0
APP-11351,Business Analyst,Indeed,2024-01-28,2024-02-02,Failed,NaT,,NaT,,NaT,0
APP-11352,Business Analyst,Indeed,2024-06-16,2024-06-18,No Response,NaT,,NaT,,NaT,0
APP-11353,Frontend Developer,Careers Site,2024-03-16,2024-03-20,Passed,2024-03-26,No Show,NaT,,NaT,0
APP-11354,Backend Developer,Naukri,2024-03-09,2024-03-10,No Response,NaT,,NaT,,NaT,0
APP-11355,Backend Developer,Naukri,2024-03-09,2024-03-12,Passed,2024-03-14,Selected,2024-03-15,Accepted,2024-04-02,1
APP-11356,HR Executive,Referral,2024-06-13,2024-06-16,No Response,NaT,,NaT,,NaT,0
APP-11357,Business Analyst,Careers Site,2024-01-31,2024-02-03,Passed,2024-02-05,Rejected,NaT,,NaT,0
APP-11358,Backend Developer,Referral,2024-01-27,2024-01-30,Passed,2024-02-04,Rejected,NaT,,NaT,0
APP-11359,Frontend Developer,Indeed,2024-06-28,2024-07-03,No Response,NaT,,NaT,,NaT,0
APP-11360,Backend Developer,Careers Site,2024-01-20,2024-01-25,Passed,2024-01-27,Selected,2024-01-28,Declined,NaT,0
APP-11361,Business Analyst,LinkedIn,2024-06-17,2024-06-18,Failed,NaT,,NaT,,NaT,0
APP-11362,Data Engineer,Naukri,2024-01-01,2024-01-04,No Response,NaT,,NaT,,NaT,0
APP-11363,Frontend Developer,Referral,2024-02-17,2024-02-18,Passed,2024-02-21,Selected,2024-02-26,Accepted,2024-03-08,1
APP-11364,Business Analyst,Careers Site,2024-07-23,2024-07-24,Failed,NaT,,NaT,,NaT,0
APP-11365,Data Engineer,Careers Site,2024-11-04,2024-11-08,Passed,2024-11-16,Rejected,NaT,,NaT,0
APP-11366,Business Analyst,LinkedIn,2024-06-09,2024-06-11,Failed,NaT,,NaT,,NaT,0
APP-11367,Frontend Developer,LinkedIn,2024-01-16,2024-01-18,Passed,2024-01-25,No Show,NaT,,NaT,0
APP-11368,Data Engineer,LinkedIn,2024-09-12,2024-09-18,Passed,2024-09-27,Selected,2024-09-29,Declined,NaT,0
APP-11369,Business Analyst,Careers Site,2024-01-15,2024-01-19,Passed,2024-01-24,Selected,2024-01-25,Declined,NaT,0
APP-11370,Data Analyst,Naukri,2024-10-31,2024-11-02,No Response,NaT,,NaT,,NaT,0
APP-11371,Data Analyst,Referral,2024-03-30,2024-04-04,Passed,2024-04-07,Selected,2024-04-09,Accepted,2024-04-18,1
APP-11372,Data Analyst,Indeed,2024-09-26,2024-09-27,Passed,2024-10-02,No Show,NaT,,NaT,0
APP-11373,Data Engineer,Indeed,2024-02-26,2024-02-29,No Response,NaT,,NaT,,NaT,0
APP-11374,Frontend Developer,Careers Site,2024-04-02,2024-04-06,Passed,2024-04-11,Selected,2024-04-16,Declined,NaT,0
APP-11375,Backend Developer,Indeed,2024-08-25,2024-08-26,Failed,NaT,,NaT,,NaT,0
APP-11376,HR Executive,Careers Site,2024-01-18,2024-01-19,Passed,2024-01-25,Rejected,NaT,,NaT,0
APP-11377,Data Analyst,Careers Site,2024-08-06,2024-08-12,Failed,NaT,,NaT,,NaT,0
APP-11378,Data Analyst,Naukri,2024-04-10,2024-04-12,Passed,2024-04-16,No Show,NaT,,NaT,0
APP-11379,HR Executive,Indeed,2024-01-11,2024-01-14,Failed,NaT,,NaT,,NaT,0
APP-11380,Business Analyst,LinkedIn,2024-09-09,2024-09-15,Passed,2024-09-22,Selected,2024-09-24,Accepted,2024-10-12,1
APP-11381,Backend Developer,Careers Site,2024-01-12,2024-01-15,Passed,2024-01-17,Selected,2024-01-18,Accepted,2024-01-28,1
APP-11382,Data Analyst,Naukri,2024-10-09,2024-10-13,Failed,NaT,,NaT,,NaT,0
APP-11383,Backend Developer,Naukri,2024-05-16,2024-05-20,Failed,NaT,,NaT,,NaT,0
APP-11384,Data Analyst,Referral,2024-09-15,2024-09-19,Failed,NaT,,NaT,,NaT,0
APP-11385,Business Analyst,Naukri,2024-02-24,2024-02-25,No Response,NaT,,NaT,,NaT,0
APP-11386,Data Analyst,LinkedIn,2024-10-27,2024-10-29,Passed,2024-11-07,Selected,2024-11-13,Accepted,2024-12-02,1
APP-11387,Frontend Developer,Careers Site,2024-05-01,2024-05-04,No Response,NaT,,NaT,,NaT,0
APP-11388,Data Analyst,Indeed,2024-04-15,2024-04-16,Passed,2024-04-20,Selected,2024-04-25,Accepted,2024-05-10,1
APP-11389,Frontend Developer,LinkedIn,2024-01-25,2024-01-28,No Response,NaT,,NaT,,NaT,0
APP-11390,HR Executive,Naukri,2024-02-06,2024-02-08,Passed,2024-02-11,No Show,NaT,,NaT,0
APP-11391,Backend Developer,Indeed,2024-06-30,2024-07-02,Passed,2024-07-07,Selected,2024-07-10,No Response,NaT,0
APP-11392,Frontend Developer,Referral,2024-10-13,2024-10-14,Failed,NaT,,NaT,,NaT,0
APP-11393,HR Executive,Indeed,2024-04-09,2024-04-15,Passed,2024-04-20,Selected,2024-04-25,Accepted,2024-05-09,1
APP-11394,HR Executive,Careers Site,2024-05-09,2024-05-13,Passed,2024-05-17,Rejected,NaT,,NaT,0
APP-11395,Frontend Developer,Naukri,2024-06-14,2024-06-17,Failed,NaT,,NaT,,NaT,0
APP-11396,Business Analyst,Referral,2024-07-12,2024-07-15,Failed,NaT,,NaT,,NaT,0
APP-11397,Data Engineer,Referral,2024-05-18,2024-05-23,Failed,NaT,,NaT,,NaT,0
APP-11398,HR Executive,Naukri,2024-02-19,2024-02-25,Passed,2024-02-28,No Show,NaT,,NaT,0
APP-11399,Business Analyst,LinkedIn,2024-07-09,2024-07-13,Passed,2024-07-18,Rejected,NaT,,NaT,0
APP-11400,Data Analyst,Referral,2024-03-15,2024-03-16,Failed,NaT,,NaT,,NaT,0
APP-11401,Frontend Developer,Careers Site,2024-06-19,2024-06-22,Failed,NaT,,NaT,,NaT,0
APP-11402,Backend Developer,Indeed,2024-05-28,2024-06-01,No Response,NaT,,NaT,,NaT,0
APP-11403,Backend Developer,Referral,2024-11-01,2024-11-06,No Response,NaT,,NaT,,NaT,0
APP-11404,Data Analyst,Naukri,2024-01-09,2024-01-10,No Response,NaT,,NaT,,NaT,0
APP-11405,Data Analyst,Naukri,2024-04-10,2024-04-15,Passed,2024-04-16,Selected,2024-04-17,Accepted,2024-05-02,1
APP-11406,Backend Developer,LinkedIn,2024-04-04,2024-04-06,No Response,NaT,,NaT,,NaT,0
APP-11407,Data Engineer,Indeed,2024-07-24,2024-07-27,No Response,NaT,,NaT,,NaT,0
APP-11408,Data Analyst,Referral,2024-01-12,2024-01-17,Passed,2024-01-24,Selected,2024-01-30,No Response,NaT,0
APP-11409,HR Executive,Naukri,2024-06-06,2024-06-07,Passed,2024-06-13,Selected,2024-06-19,Accepted,2024-07-01,1
APP-11410,Data Engineer,Indeed,2024-08-16,2024-08-22,Failed,NaT,,NaT,,NaT,0
APP-11411,Frontend Developer,LinkedIn,2024-02-16,2024-02-19,Passed,2024-02-27,Selected,2024-03-02,Accepted,2024-03-17,1
APP-11412,Data Engineer,LinkedIn,2024-06-04,2024-06-08,Passed,2024-06-13,No Show,NaT,,NaT,0
APP-11413,HR Executive,LinkedIn,2024-08-21,2024-08-24,Failed,NaT,,NaT,,NaT,0
APP-11414,Data Engineer,Referral,2024-02-11,2024-02-15,Passed,2024-02-17,Rejected,NaT,,NaT,0
APP-11415,Data Analyst,Naukri,2024-05-15,2024-05-17,No Response,NaT,,NaT,,NaT,0
APP-11416,Data Analyst,Indeed,2024-11-04,2024-11-08,Passed,2024-11-13,Selected,2024-11-15,Accepted,2024-11-26,1
APP-11417,HR Executive,Careers Site,2024-03-03,2024-03-05,Passed,2024-03-07,Selected,2024-03-11,Declined,NaT,0
APP-11418,Backend Developer,Indeed,2024-02-22,2024-02-24,No Response,NaT,,NaT,,NaT,0
APP-11419,Business Analyst,LinkedIn,2024-04-21,2024-04-22,Passed,2024-04-27,Rejected,NaT,,NaT,0
APP-11420,Backend Developer,Naukri,2024-08-10,2024-08-12,No Response,NaT,,NaT,,NaT,0
APP-11421,HR Executive,Naukri,2024-03-23,2024-03-27,Failed,NaT,,NaT,,NaT,0
APP-11422,Frontend Developer,Careers Site,2024-11-18,2024-11-23,Passed,2024-11-25,Selected,2024-11-27,Accepted,2024-12-04,1
APP-11423,Data Analyst,Naukri,2024-07-28,2024-07-29,Passed,2024-08-07,Rejected,NaT,,NaT,0
APP-11424,Business Analyst,Careers Site,2024-04-17,2024-04-18,Passed,2024-04-25,Selected,2024-04-28,Accepted,2024-05-17,1
APP-11425,Data Engineer,Careers Site,2024-11-19,2024-11-22,Passed,2024-11-27,Rejected,NaT,,NaT,0
APP-11426,HR Executive,Naukri,2024-07-24,2024-07-25,No Response,NaT,,NaT,,NaT,0
APP-11427,HR Executive,Referral,2024-10-12,2024-10-18,Passed,2024-10-27,Selected,2024-10-29,Accepted,2024-11-08,1
APP-11428,Business Analyst,Careers Site,2024-04-16,2024-04-19,Passed,2024-04-21,No Show,NaT,,NaT,0
APP-11429,HR Executive,Indeed,2024-09-14,2024-09-19,Passed,2024-09-21,No Show,NaT,,NaT,0
APP-11430,Backend Developer,Referral,2024-07-18,2024-07-23,Passed,2024-07-24,Rejected,NaT,,NaT,0
APP-11431,HR Executive,Naukri,2024-08-23,2024-08-28,Passed,2024-08-29,Rejected,NaT,,NaT,0
APP-11432,Backend Developer,LinkedIn,2024-10-15,2024-10-21,Passed,2024-10-26,Selected,2024-10-27,Accepted,2024-11-09,1
APP-11433,HR Executive,LinkedIn,2024-03-27,2024-03-30,No Response,NaT,,NaT,,NaT,0
APP-11434,Data Analyst,LinkedIn,2024-11-05,2024-11-09,Failed,NaT,,NaT,,NaT,0
APP-11435,HR Executive,Naukri,2024-11-18,2024-11-22,Failed,NaT,,NaT,,NaT,0
APP-11436,Business Analyst,Referral,2024-05-31,2024-06-02,Passed,2024-06-10,Selected,2024-06-13,Declined,NaT,0
APP-11437,Business Analyst,Referral,2024-02-07,2024-02-13,Passed,2024-02-21,Selected,2024-02-25,Declined,NaT,0
APP-11438,HR Executive,LinkedIn,2024-06-09,2024-06-15,Failed,NaT,,NaT,,NaT,0
APP-11439,Data Engineer,Careers Site,2024-08-08,2024-08-09,Passed,2024-08-10,Rejected,NaT,,NaT,0
APP-11440,Backend Developer,Indeed,2024-07-04,2024-07-09,Passed,2024-07-15,Rejected,NaT,,NaT,0
APP-11441,Frontend Developer,LinkedIn,2024-04-30,2024-05-05,Passed,2024-05-14,Selected,2024-05-16,Declined,NaT,0
APP-11442,Business Analyst,Indeed,2024-08-20,2024-08-23,Failed,NaT,,NaT,,NaT,0
APP-11443,Data Engineer,Referral,2024-06-25,2024-06-26,No Response,NaT,,NaT,,NaT,0
APP-11444,Backend Developer,Indeed,2024-04-27,2024-05-01,Passed,2024-05-08,Selected,2024-05-09,Accepted,2024-05-17,1
APP-11445,HR Executive,Careers Site,2024-09-09,2024-09-15,Failed,NaT,,NaT,,NaT,0
APP-11446,Frontend Developer,Indeed,2024-10-17,2024-10-22,Failed,NaT,,NaT,,NaT,0
APP-11447,Data Engineer,Referral,2024-08-22,2024-08-26,Failed,NaT,,NaT,,NaT,0
APP-11448,Business Analyst,Indeed,2024-05-14,2024-05-20,Passed,2024-05-28,Rejected,NaT,,NaT,0
APP-11449,Data Analyst,Naukri,2024-04-02,2024-04-05,Passed,2024-04-12,Selected,2024-04-14,Accepted,2024-04-28,1
APP-11450,Business Analyst,Referral,2024-08-19,2024-08-20,Passed,2024-08-27,Selected,2024-08-28,Accepted,2024-09-02,1
APP-11451,Data Engineer,Naukri,2024-05-09,2024-05-14,Passed,2024-05-16,Rejected,NaT,,NaT,0
APP-11452,Data Engineer,Indeed,2024-05-22,2024-05-23,Failed,NaT,,NaT,,NaT,0
APP-11453,Data Analyst,Indeed,2024-05-19,2024-05-24,Passed,2024-06-01,Rejected,NaT,,NaT,0
APP-11454,Data Engineer,Indeed,2024-09-26,2024-09-29,Passed,2024-10-06,Rejected,NaT,,NaT,0
APP-11455,HR Executive,Referral,2024-01-31,2024-02-05,No Response,NaT,,NaT,,NaT,0
APP-11456,HR Executive,Naukri,2024-11-05,2024-11-10,Passed,2024-11-19,Rejected,NaT,,NaT,0
APP-11457,Data Analyst,Indeed,2024-02-16,2024-02-22,Passed,2024-02-29,Selected,2024-03-02,Accepted,2024-03-14,1
APP-11458,Data Engineer,Indeed,2024-02-21,2024-02-24,Passed,2024-02-25,No Show,NaT,,NaT,0
APP-11459,Frontend Developer,Naukri,2024-08-25,2024-08-31,Failed,NaT,,NaT,,NaT,0
APP-11460,HR Executive,Indeed,2024-05-15,2024-05-19,No Response,NaT,,NaT,,NaT,0
APP-11461,Data Engineer,Referral,2024-03-04,2024-03-07,Failed,NaT,,NaT,,NaT,0
APP-11462,HR Executive,Indeed,2024-04-23,2024-04-27,No Response,NaT,,NaT,,NaT,0
APP-11463,HR Executive,Indeed,2024-07-26,2024-07-29,Passed,2024-08-06,Selected,2024-08-11,Accepted,2024-08-19,1
