Employee_ID,Department,Role,Tenure_Years,Annual_Salary,Skill,Required_Level,Current_Level,Skill_Gap,Recommend_Training_Flag,Recommended_Training,Training_Count,Last_Training_Date,Last_Training_Type,Training_Cost_USD,Predicted_Improvement_pts,Predicted_Level,Estimated_Yearly_Productivity_Value_Gain_USD,Estimated_ROI_USD,Performance_Score,Predicted_Performance_Score,Data_Generated_On
EMP-1125,Manufacturing,Supervisor,0.48,112891,Domain Knowledge,69,65,4,0,,2,2025-11-22 00:00:00,On-the-job,0,0.0,65,0.0,0.0,30.0,31.71,2025-11-23
EMP-1125,Manufacturing,Supervisor,0.48,112891,Communication,75,62,13,1,Soft skills workshop,0,,,372,9.42,71,706.59,334.59,30.0,31.71,2025-11-23
EMP-1125,Manufacturing,Supervisor,0.48,112891,Project Management,79,77,2,0,,0,,,0,0.0,77,0.0,0.0,30.0,31.71,2025-11-23
EMP-1125,Manufacturing,Supervisor,0.48,112891,ETL,42,17,25,1,Technical Bootcamp / Mentorship,0,,,1146,13.97,30,1047.7,-98.3,30.0,31.71,2025-11-23
EMP-1125,Manufacturing,Supervisor,0.48,112891,Cloud,42,27,15,1,Technical Bootcamp / Mentorship,1,2022-12-17 00:00:00,Workshop,1717,9.87,36,740.44,-976.56,30.0,31.71,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Python,57,44,13,1,Technical Bootcamp / Mentorship,0,,,1084,8.61,52,645.78,-438.22,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,SQL,57,43,14,1,Technical Bootcamp / Mentorship,0,,,2482,10.55,53,791.03,-1690.97,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Statistics,59,57,2,0,,0,,,0,0.0,57,0.0,0.0,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Data Visualization,53,38,15,1,Applied Workshop,1,2024-06-13 00:00:00,On-the-job,606,8.7,46,652.19,46.19,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Machine Learning,49,40,9,0,,1,2025-07-25 00:00:00,Classroom,0,0.0,40,0.0,0.0,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Domain Knowledge,74,48,26,1,Applied Workshop,0,,,695,14.65,62,1099.07,404.07,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Communication,47,33,14,1,Soft skills workshop,1,2024-05-29 00:00:00,On-the-job,356,10.65,43,798.46,442.46,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Project Management,60,36,24,1,Soft skills workshop,1,2024-07-10 00:00:00,On-the-job,392,16.16,52,1211.66,819.66,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,ETL,72,54,18,1,Technical Bootcamp / Mentorship,0,,,1915,14.42,68,1081.14,-833.86,33.76,49.78,2025-11-23
EMP-1126,Manufacturing,Operator,7.24,76938,Cloud,42,36,6,0,,2,2021-01-01 00:00:00,Workshop,0,0.0,36,0.0,0.0,33.76,49.78,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Python,58,47,11,1,Technical Bootcamp / Mentorship,0,,,1785,8.31,55,623.45,-1161.55,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,SQL,43,32,11,1,Technical Bootcamp / Mentorship,0,,,1293,5.58,37,418.23,-874.77,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Statistics,41,28,13,1,Applied Workshop,0,,,639,9.62,37,721.2,82.2,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Data Visualization,41,27,14,1,Applied Workshop,1,2024-01-22 00:00:00,Workshop,770,10.87,37,815.4,45.4,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Machine Learning,57,45,12,1,Technical Bootcamp / Mentorship,1,2021-04-07 00:00:00,Mentoring,1331,6.35,51,475.96,-855.04,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Domain Knowledge,77,73,4,0,,2,2023-09-16 00:00:00,Online Course,0,0.0,73,0.0,0.0,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Communication,67,70,-3,0,,0,,,0,0.0,70,0.0,0.0,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Project Management,84,63,21,1,Soft skills workshop,2,2023-01-17 00:00:00,Mentoring,330,10.07,73,754.97,424.97,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,ETL,43,39,4,0,,1,2023-10-15 00:00:00,Workshop,0,0.0,39,0.0,0.0,30.53,30.77,2025-11-23
EMP-1127,Logistics,Supervisor,0.04,93962,Cloud,55,35,20,1,Technical Bootcamp / Mentorship,1,2022-02-13 00:00:00,Mentoring,2087,10.67,45,800.3,-1286.7,30.53,30.77,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Python,60,53,7,0,,0,,,0,0.0,53,0.0,0.0,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,SQL,52,32,20,1,Technical Bootcamp / Mentorship,2,2022-01-28 00:00:00,On-the-job,1634,9.87,41,740.07,-893.93,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Statistics,59,67,-8,0,,0,,,0,0.0,67,0.0,0.0,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Data Visualization,43,26,17,1,Applied Workshop,0,,,272,11.27,37,844.99,572.99,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Machine Learning,49,25,24,1,Technical Bootcamp / Mentorship,1,2021-07-10 00:00:00,On-the-job,1110,17.35,42,1301.38,191.38,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Domain Knowledge,69,62,7,0,,0,,,0,0.0,62,0.0,0.0,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Communication,55,36,19,1,Soft skills workshop,1,2023-11-24 00:00:00,Workshop,184,14.11,50,1057.92,873.92,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Project Management,60,49,11,1,Soft skills workshop,0,,,197,1.95,50,146.05,-50.95,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,ETL,61,48,13,1,Technical Bootcamp / Mentorship,0,,,1871,5.11,53,383.2,-1487.8,36.71,40.24,2025-11-23
EMP-1128,R&D,Operator,5.53,53446,Cloud,43,25,18,1,Technical Bootcamp / Mentorship,1,2023-04-03 00:00:00,Workshop,1818,10.09,35,756.95,-1061.05,36.71,40.24,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Python,54,41,13,1,Technical Bootcamp / Mentorship,0,,,503,6.46,47,484.38,-18.62,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,SQL,51,39,12,1,Technical Bootcamp / Mentorship,0,,,909,4.72,43,354.16,-554.84,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Statistics,45,33,12,1,Applied Workshop,1,2025-10-20 00:00:00,Mentoring,426,9.48,42,711.13,285.13,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Data Visualization,55,32,23,1,Applied Workshop,1,2021-01-18 00:00:00,Mentoring,266,16.62,48,1246.38,980.38,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Machine Learning,56,48,8,0,,0,,,0,0.0,48,0.0,0.0,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Domain Knowledge,56,43,13,1,Applied Workshop,1,2024-06-29 00:00:00,On-the-job,638,7.11,50,533.54,-104.46,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Communication,55,48,7,0,,3,2022-06-30 00:00:00,Online Course,0,0.0,48,0.0,0.0,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Project Management,46,25,21,1,Soft skills workshop,1,2023-01-09 00:00:00,Online Course,253,13.16,38,987.02,734.02,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,ETL,75,42,33,1,Technical Bootcamp / Mentorship,1,2024-01-15 00:00:00,Workshop,805,20.0,62,1500.0,695.0,30.23,42.9,2025-11-23
EMP-1129,Quality,Technician,3.89,80957,Cloud,41,29,12,1,Technical Bootcamp / Mentorship,0,,,1868,9.99,38,749.48,-1118.52,30.23,42.9,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Python,42,17,25,1,Technical Bootcamp / Mentorship,0,,,2081,16.26,33,1219.65,-861.35,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,SQL,59,57,2,0,,0,,,0,0.0,57,0.0,0.0,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Statistics,55,41,14,1,Applied Workshop,0,,,326,8.01,49,600.4,274.4,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Data Visualization,51,24,27,1,Applied Workshop,1,2024-04-20 00:00:00,Mentoring,689,19.05,43,1428.69,739.69,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Machine Learning,50,32,18,1,Technical Bootcamp / Mentorship,0,,,782,11.7,43,877.32,95.32,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Domain Knowledge,77,67,10,1,Applied Workshop,0,,,633,4.75,71,356.08,-276.92,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Communication,70,61,9,0,,2,2024-01-14 00:00:00,Online Course,0,0.0,61,0.0,0.0,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Project Management,74,68,6,0,,1,2023-12-29 00:00:00,Mentoring,0,0.0,68,0.0,0.0,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,ETL,44,28,16,1,Technical Bootcamp / Mentorship,2,2025-06-30 00:00:00,Classroom,1018,10.29,38,772.0,-246.0,33.17,30.0,2025-11-23
EMP-1130,Quality,Manager,1.15,92196,Cloud,54,41,13,1,Technical Bootcamp / Mentorship,0,,,1517,5.75,46,431.51,-1085.49,33.17,30.0,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Python,49,26,23,1,Technical Bootcamp / Mentorship,0,,,2233,16.93,42,1269.98,-963.02,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,SQL,51,25,26,1,Technical Bootcamp / Mentorship,1,2024-10-21 00:00:00,On-the-job,1923,15.57,40,1167.75,-755.25,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Statistics,60,61,-1,0,,1,2022-07-28 00:00:00,Mentoring,0,0.0,61,0.0,0.0,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Data Visualization,45,41,4,0,,1,2025-09-10 00:00:00,Mentoring,0,0.0,41,0.0,0.0,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Machine Learning,43,28,15,1,Technical Bootcamp / Mentorship,1,2023-03-27 00:00:00,Mentoring,1608,7.03,35,526.91,-1081.09,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Domain Knowledge,70,63,7,0,,1,2024-01-10 00:00:00,Online Course,0,0.0,63,0.0,0.0,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Communication,51,40,11,1,Soft skills workshop,0,,,362,10.95,50,820.97,458.97,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Project Management,55,33,22,1,Soft skills workshop,0,,,269,15.16,48,1136.97,867.97,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,ETL,63,56,7,0,,1,2024-12-29 00:00:00,Mentoring,0,0.0,56,0.0,0.0,33.58,35.67,2025-11-23
EMP-1131,Logistics,Technician,3.48,56670,Cloud,40,12,28,1,Technical Bootcamp / Mentorship,1,2021-06-07 00:00:00,Classroom,1087,14.32,26,1073.66,-13.34,33.58,35.67,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Python,50,27,23,1,Technical Bootcamp / Mentorship,0,,,1147,13.8,40,1035.13,-111.87,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,SQL,58,44,14,1,Technical Bootcamp / Mentorship,0,,,2451,9.7,53,727.78,-1723.22,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Statistics,52,42,10,1,Applied Workshop,3,2024-02-10 00:00:00,Online Course,622,5.92,47,444.18,-177.82,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Data Visualization,45,38,7,0,,1,2024-04-08 00:00:00,Workshop,0,0.0,38,0.0,0.0,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Machine Learning,52,34,18,1,Technical Bootcamp / Mentorship,0,,,1408,10.92,44,819.15,-588.85,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Domain Knowledge,60,33,27,1,Applied Workshop,0,,,788,14.89,47,1116.82,328.82,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Communication,59,25,34,1,Soft skills workshop,1,2024-05-16 00:00:00,Workshop,311,19.39,44,1453.9,1142.9,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Project Management,54,30,24,1,Soft skills workshop,0,,,158,12.88,42,965.95,807.95,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,ETL,65,53,12,1,Technical Bootcamp / Mentorship,0,,,2224,6.41,59,480.43,-1743.57,35.46,33.23,2025-11-23
EMP-1132,Logistics,Technician,2.49,53654,Cloud,59,39,20,1,Technical Bootcamp / Mentorship,0,,,1994,12.13,51,909.41,-1084.59,35.46,33.23,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Python,74,51,23,1,Technical Bootcamp / Mentorship,1,2024-03-11 00:00:00,On-the-job,2217,14.31,65,1073.59,-1143.41,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,SQL,71,49,22,1,Technical Bootcamp / Mentorship,0,,,1889,14.5,63,1087.76,-801.24,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Statistics,79,65,14,1,Applied Workshop,0,,,706,9.71,74,728.18,22.18,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Data Visualization,77,50,27,1,Applied Workshop,1,2022-11-30 00:00:00,Classroom,771,15.59,65,1169.62,398.62,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Machine Learning,79,66,13,1,Technical Bootcamp / Mentorship,0,,,940,6.91,72,517.92,-422.08,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Domain Knowledge,52,29,23,1,Applied Workshop,1,2024-07-25 00:00:00,Mentoring,590,14.54,43,1090.35,500.35,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Communication,52,35,17,1,Soft skills workshop,0,,,196,10.07,45,754.98,558.98,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Project Management,44,32,12,1,Soft skills workshop,1,2022-01-13 00:00:00,Classroom,113,6.57,38,492.71,379.71,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,ETL,72,65,7,0,,1,2025-11-15 00:00:00,Workshop,0,0.0,65,0.0,0.0,46.51,45.45,2025-11-23
EMP-1133,R&D,Analyst,6.26,66193,Cloud,66,50,16,1,Technical Bootcamp / Mentorship,0,,,2238,9.16,59,686.87,-1551.13,46.51,45.45,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Python,58,43,15,1,Technical Bootcamp / Mentorship,1,2023-07-14 00:00:00,Mentoring,732,9.35,52,701.32,-30.68,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,SQL,56,46,10,1,Technical Bootcamp / Mentorship,1,2024-06-13 00:00:00,Classroom,1004,8.01,54,600.64,-403.36,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Statistics,60,48,12,1,Applied Workshop,0,,,493,4.57,52,342.69,-150.31,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Data Visualization,60,59,1,0,,0,,,0,0.0,59,0.0,0.0,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Machine Learning,48,21,27,1,Technical Bootcamp / Mentorship,1,2025-02-20 00:00:00,Online Course,2437,15.76,36,1182.12,-1254.88,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Domain Knowledge,65,46,19,1,Applied Workshop,1,2022-08-27 00:00:00,Mentoring,281,11.25,57,843.67,562.67,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Communication,51,52,-1,0,,1,2024-01-17 00:00:00,Online Course,0,0.0,52,0.0,0.0,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Project Management,50,40,10,1,Soft skills workshop,1,2024-11-20 00:00:00,Classroom,90,1.01,41,76.08,-13.92,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,ETL,70,50,20,1,Technical Bootcamp / Mentorship,0,,,834,12.75,62,956.07,122.07,32.55,42.7,2025-11-23
EMP-1134,Quality,Operator,2.12,64764,Cloud,49,23,26,1,Technical Bootcamp / Mentorship,0,,,1013,17.33,40,1300.05,287.05,32.55,42.7,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Python,48,41,7,0,,1,2023-12-03 00:00:00,Mentoring,0,0.0,41,0.0,0.0,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,SQL,46,36,10,1,Technical Bootcamp / Mentorship,2,2023-01-02 00:00:00,On-the-job,1286,2.98,38,223.16,-1062.84,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Statistics,41,19,22,1,Applied Workshop,1,2024-08-15 00:00:00,On-the-job,397,10.64,29,798.35,401.35,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Data Visualization,57,55,2,0,,0,,,0,0.0,55,0.0,0.0,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Machine Learning,43,14,29,1,Technical Bootcamp / Mentorship,2,2025-09-07 00:00:00,Workshop,1119,12.63,26,947.26,-171.74,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Domain Knowledge,67,63,4,0,,1,2021-06-14 00:00:00,Mentoring,0,0.0,63,0.0,0.0,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Communication,65,50,15,1,Soft skills workshop,0,,,190,9.0,58,674.91,484.91,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Project Management,74,61,13,1,Soft skills workshop,0,,,192,5.61,66,420.47,228.47,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,ETL,49,45,4,0,,0,,,0,0.0,45,0.0,0.0,38.07,41.91,2025-11-23
EMP-1135,Logistics,Manager,5.88,73615,Cloud,60,59,1,0,,0,,,0,0.0,59,0.0,0.0,38.07,41.91,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Python,41,24,17,1,Technical Bootcamp / Mentorship,0,,,1019,7.87,31,589.97,-429.03,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,SQL,49,26,23,1,Technical Bootcamp / Mentorship,1,2024-06-14 00:00:00,Classroom,1078,14.88,40,1115.64,37.64,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Statistics,49,36,13,1,Applied Workshop,1,2023-02-02 00:00:00,On-the-job,427,10.36,46,776.8,349.8,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Data Visualization,48,23,25,1,Applied Workshop,0,,,383,15.3,38,1147.49,764.49,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Machine Learning,51,46,5,0,,0,,,0,0.0,46,0.0,0.0,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Domain Knowledge,73,62,11,1,Applied Workshop,0,,,469,3.73,65,279.94,-189.06,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Communication,59,51,8,0,,0,,,0,0.0,51,0.0,0.0,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Project Management,58,47,11,1,Soft skills workshop,0,,,364,6.41,53,481.12,117.12,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,ETL,73,57,16,1,Technical Bootcamp / Mentorship,0,,,1524,8.58,65,643.21,-880.79,34.42,42.15,2025-11-23
EMP-1136,Manufacturing,Operator,5.33,63138,Cloud,55,36,19,1,Technical Bootcamp / Mentorship,0,,,1919,9.1,45,682.2,-1236.8,34.42,42.15,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Python,59,42,17,1,Technical Bootcamp / Mentorship,1,2023-06-30 00:00:00,Workshop,1289,8.66,50,649.19,-639.81,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,SQL,44,41,3,0,,0,,,0,0.0,41,0.0,0.0,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Statistics,51,29,22,1,Applied Workshop,0,,,511,14.87,43,1115.48,604.48,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Data Visualization,56,42,14,1,Applied Workshop,0,,,544,9.35,51,701.44,157.44,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Machine Learning,48,40,8,0,,1,2023-08-31 00:00:00,Mentoring,0,0.0,40,0.0,0.0,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Domain Knowledge,69,63,6,0,,0,,,0,0.0,63,0.0,0.0,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Communication,47,34,13,1,Soft skills workshop,1,2023-05-24 00:00:00,On-the-job,346,9.6,43,719.78,373.78,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Project Management,46,46,0,0,,3,2023-08-03 00:00:00,Mentoring,0,0.0,46,0.0,0.0,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,ETL,74,70,4,0,,0,,,0,0.0,70,0.0,0.0,30.0,34.74,2025-11-23
EMP-1137,Procurement,Operator,1.04,69238,Cloud,50,35,15,1,Technical Bootcamp / Mentorship,0,,,2454,8.17,43,612.6,-1841.4,30.0,34.74,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Python,48,23,25,1,Technical Bootcamp / Mentorship,0,,,1352,12.93,35,970.02,-381.98,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,SQL,54,35,19,1,Technical Bootcamp / Mentorship,0,,,1968,9.84,44,738.08,-1229.92,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Statistics,51,30,21,1,Applied Workshop,0,,,304,13.5,43,1012.47,708.47,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Data Visualization,49,38,11,1,Applied Workshop,0,,,495,4.35,42,326.15,-168.85,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Machine Learning,54,37,17,1,Technical Bootcamp / Mentorship,1,2022-10-24 00:00:00,Workshop,640,14.28,51,1071.34,431.34,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Domain Knowledge,59,43,16,1,Applied Workshop,2,2024-09-27 00:00:00,Classroom,446,6.23,49,467.61,21.61,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Communication,45,32,13,1,Soft skills workshop,0,,,320,7.17,39,537.42,217.42,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Project Management,49,28,21,1,Soft skills workshop,1,2024-11-16 00:00:00,Workshop,55,14.21,42,1065.95,1010.95,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,ETL,64,56,8,0,,0,,,0,0.0,56,0.0,0.0,30.17,32.52,2025-11-23
EMP-1138,Manufacturing,Technician,3.4,62397,Cloud,55,49,6,0,,0,,,0,0.0,49,0.0,0.0,30.17,32.52,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Python,84,65,19,1,Technical Bootcamp / Mentorship,0,,,753,10.85,75,813.8,60.8,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,SQL,83,65,18,1,Technical Bootcamp / Mentorship,3,2021-05-13 00:00:00,Classroom,1543,7.41,72,555.61,-987.39,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Statistics,66,57,9,0,,0,,,0,0.0,57,0.0,0.0,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Data Visualization,78,74,4,0,,1,2023-10-10 00:00:00,Online Course,0,0.0,74,0.0,0.0,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Machine Learning,79,67,12,1,Technical Bootcamp / Mentorship,0,,,1754,3.36,70,251.86,-1502.14,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Domain Knowledge,45,38,7,0,,0,,,0,0.0,38,0.0,0.0,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Communication,45,26,19,1,Soft skills workshop,0,,,170,14.6,40,1094.69,924.69,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Project Management,57,34,23,1,Soft skills workshop,1,2022-01-08 00:00:00,On-the-job,329,12.56,46,942.2,613.2,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,ETL,77,81,-4,0,,1,2022-12-07 00:00:00,Online Course,0,0.0,81,0.0,0.0,34.39,48.15,2025-11-23
EMP-1139,Quality,Analyst,3.14,80298,Cloud,68,62,6,0,,2,2025-09-09 00:00:00,Classroom,0,0.0,62,0.0,0.0,34.39,48.15,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Python,77,53,24,1,Technical Bootcamp / Mentorship,0,,,2340,14.65,67,1098.41,-1241.59,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,SQL,69,61,8,0,,1,2025-06-18 00:00:00,Mentoring,0,0.0,61,0.0,0.0,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Statistics,71,58,13,1,Applied Workshop,1,2022-06-10 00:00:00,Classroom,699,8.33,66,624.49,-74.51,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Data Visualization,72,79,-7,0,,1,2022-11-18 00:00:00,Classroom,0,0.0,79,0.0,0.0,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Machine Learning,82,68,14,1,Technical Bootcamp / Mentorship,1,2022-12-16 00:00:00,Mentoring,689,6.15,74,461.08,-227.92,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Domain Knowledge,52,25,27,1,Applied Workshop,1,2023-03-12 00:00:00,Online Course,748,12.04,37,902.69,154.69,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Communication,45,38,7,0,,1,2023-04-04 00:00:00,On-the-job,0,0.0,38,0.0,0.0,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,Project Management,43,23,20,1,Soft skills workshop,0,,,162,11.99,34,899.47,737.47,40.06,46.74,2025-11-23
EMP-1140,Logistics,Analyst,3.23,94438,ETL,78,79,-1,0,,2,2021-03-19 00:00:00,Classroom,0,0.0,79,0.0,0.0,40.06,46.74,2025-11-23
