Timestamp,Machine_ID,Machine_Type,Fuel_Type,Shift,Operator_ID,Energy_Consumption_kWh,Energy_Predicted_kWh,Baseload_Drift_kWh,Cooling_Load_kWh,Fuel_Consumption,Compressed_Air_CFM,Voltage_Instability,Power_Factor,Ambient_Temp_C,Output_Units,Energy_Intensity_kWh_per_Unit,Peak_Load_Flag,Idle_Flag,Wastage_Severity,CO2_Emissions_kg
2024-01-13 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,5.913,5.545,0.875,0.0,0.828,28.16,11.97,0.909,13.06,18,0.3285,0,0,0.07,2.15
2024-01-14 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,7.121,7.217,1.533,0.0,0.997,21.51,15.91,0.966,18.19,20,0.3561,0,0,-0.01,2.59
2024-01-14 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.016,6.141,1.981,0.0,0.842,12.86,18.03,0.853,16.63,20,0.3008,0,0,-0.02,2.19
2024-01-14 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,7.738,7.964,3.501,0.672,1.083,12.64,17.78,0.847,26.48,21,0.3685,0,0,-0.03,2.82
2024-01-14 03:00:00,MCH-1005,Welding,NaturalGas,C,OP-103,9.571,8.615,3.204,0.591,1.34,34.87,25.46,0.851,25.94,24,0.3988,0,0,0.11,3.48
2024-01-14 04:00:00,MCH-1005,Welding,NaturalGas,C,OP-104,6.182,5.652,2.346,0.0,0.865,32.81,3.55,0.931,21.41,15,0.4121,0,0,0.09,2.25
2024-01-14 05:00:00,MCH-1005,Welding,NaturalGas,C,OP-105,6.795,6.796,2.085,0.343,0.951,18.17,4.72,0.934,24.29,16,0.4247,0,0,-0.0,2.47
2024-01-14 06:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,5.906,5.42,2.219,0.986,0.827,17.74,0.44,0.909,28.58,15,0.3937,0,0,0.09,2.15
2024-01-14 07:00:00,MCH-1005,Welding,NaturalGas,A,OP-100,12.747,13.322,1.837,0.801,1.785,64.51,25.74,0.876,27.34,38,0.3355,0,0,-0.04,4.64
2024-01-14 08:00:00,MCH-1005,Welding,NaturalGas,A,OP-101,15.515,14.614,2.087,0.941,2.172,67.14,14.63,0.881,28.28,45,0.3448,0,0,0.06,5.65
2024-01-14 09:00:00,MCH-1005,Welding,NaturalGas,A,OP-102,12.039,12.573,1.726,0.009,1.685,74.81,9.16,0.836,22.06,32,0.3762,0,0,-0.04,4.38
2024-01-14 10:00:00,MCH-1005,Welding,NaturalGas,A,OP-103,14.077,13.833,0.309,0.117,1.971,70.17,11.17,0.896,22.78,39,0.361,0,0,0.02,5.12
2024-01-14 11:00:00,MCH-1005,Welding,NaturalGas,A,OP-104,13.208,13.003,0.812,0.0,1.849,63.2,1.82,0.902,20.02,34,0.3885,0,0,0.02,4.81
2024-01-14 12:00:00,MCH-1005,Welding,NaturalGas,A,OP-105,16.177,15.79,2.126,0.0,2.265,97.91,13.44,0.876,18.82,41,0.3946,0,0,0.02,5.89
2024-01-14 13:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,14.286,13.263,0.951,0.0,2.0,89.2,0.13,0.918,14.94,37,0.3861,0,0,0.08,5.2
2024-01-14 14:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,13.82,12.75,1.071,0.0,1.935,83.58,5.82,0.904,11.56,31,0.4458,0,0,0.08,5.03
2024-01-14 15:00:00,MCH-1005,Welding,NaturalGas,B,OP-101,12.513,11.443,2.331,0.0,1.752,66.95,33.1,0.769,12.62,41,0.3052,0,0,0.09,4.55
2024-01-14 16:00:00,MCH-1005,Welding,NaturalGas,B,OP-102,13.394,12.503,1.058,0.0,1.875,23.0,9.43,0.909,5.97,34,0.3939,0,0,0.07,4.88
2024-01-14 17:00:00,MCH-1005,Welding,NaturalGas,B,OP-103,13.051,12.889,2.577,0.0,1.827,16.45,10.46,0.851,10.68,36,0.3625,0,0,0.01,4.75
2024-01-14 18:00:00,MCH-1005,Welding,NaturalGas,B,OP-104,13.751,13.53,3.098,0.0,1.925,63.92,9.96,0.804,4.67,31,0.4436,0,0,0.02,5.01
2024-01-14 19:00:00,MCH-1005,Welding,NaturalGas,B,OP-105,14.33,14.007,1.417,0.0,2.006,26.24,1.69,0.936,9.35,31,0.4622,0,0,0.02,5.22
2024-01-14 20:00:00,MCH-1005,Welding,NaturalGas,B,OP-106,5.667,5.586,0.859,0.0,0.793,20.23,8.35,0.828,10.25,23,0.2464,0,0,0.01,2.06
2024-01-14 21:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,6.417,6.618,2.102,0.0,0.898,12.68,34.69,0.913,10.31,16,0.4011,0,0,-0.03,2.34
2024-01-14 22:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.446,5.846,2.368,0.0,0.902,27.31,20.9,0.912,16.18,13,0.4959,0,0,0.1,2.35
2024-01-14 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,6.498,6.007,1.607,0.0,0.91,37.57,2.89,0.925,13.0,17,0.3822,0,0,0.08,2.37
2024-01-15 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,7.279,7.14,1.54,0.0,1.019,19.25,24.21,0.925,18.42,13,0.56,0,0,0.02,2.65
2024-01-15 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,5.462,5.353,1.225,0.0,0.765,27.18,2.69,0.867,21.03,9,0.6069,0,0,0.02,1.99
2024-01-15 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,7.045,6.439,1.572,0.081,0.986,8.7,4.68,0.866,22.54,17,0.4144,0,0,0.09,2.56
2024-01-15 03:00:00,MCH-1005,Welding,NaturalGas,C,OP-103,6.625,6.288,1.984,0.289,0.928,31.5,11.4,0.991,23.92,19,0.3487,0,0,0.05,2.41
2024-01-15 04:00:00,MCH-1005,Welding,NaturalGas,C,OP-104,6.016,6.215,1.925,0.848,0.842,25.57,4.46,0.847,27.65,22,0.2734,0,0,-0.03,2.19
2024-01-15 05:00:00,MCH-1005,Welding,NaturalGas,C,OP-105,6.464,5.927,2.542,0.474,0.905,39.7,7.15,0.886,25.16,19,0.3402,0,0,0.09,2.35
2024-01-15 06:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,6.076,5.581,0.0,0.507,0.851,37.98,14.62,0.96,25.38,16,0.3797,0,0,0.09,2.21
2024-01-15 07:00:00,MCH-1005,Welding,NaturalGas,A,OP-100,15.464,16.203,1.428,1.35,2.165,68.92,6.63,0.854,31.0,37,0.4179,0,0,-0.05,5.63
2024-01-15 08:00:00,MCH-1005,Welding,NaturalGas,A,OP-101,14.151,12.87,1.292,0.97,1.981,85.38,12.64,0.923,28.47,40,0.3538,0,0,0.1,5.15
2024-01-15 09:00:00,MCH-1005,Welding,NaturalGas,A,OP-102,15.519,14.336,2.412,0.269,2.173,93.74,3.84,0.9,23.8,40,0.388,0,0,0.08,5.65
2024-01-15 10:00:00,MCH-1005,Welding,NaturalGas,A,OP-103,11.278,11.465,3.0,0.0,1.579,26.24,1.41,0.975,21.84,30,0.3759,0,0,-0.02,4.11
2024-01-15 11:00:00,MCH-1005,Welding,NaturalGas,A,OP-104,14.706,14.501,1.163,0.0,2.059,22.77,12.74,0.889,19.11,41,0.3587,0,0,0.01,5.35
2024-01-15 12:00:00,MCH-1005,Welding,NaturalGas,A,OP-105,13.236,12.092,2.793,0.0,1.853,29.4,16.47,0.891,16.95,37,0.3577,0,0,0.09,4.82
2024-01-15 13:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,13.806,14.165,2.722,0.0,1.933,56.24,24.81,0.893,12.46,36,0.3835,0,0,-0.03,5.03
2024-01-15 14:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,14.46,13.393,3.654,0.0,2.024,36.78,11.83,0.819,10.29,40,0.3615,0,0,0.08,5.26
2024-01-15 15:00:00,MCH-1005,Welding,NaturalGas,B,OP-101,14.918,13.851,0.297,0.0,2.088,45.38,3.28,0.846,9.54,42,0.3552,0,0,0.08,5.43
2024-01-15 16:00:00,MCH-1005,Welding,NaturalGas,B,OP-102,12.953,12.242,0.963,0.0,1.813,28.19,21.27,0.899,12.12,38,0.3409,0,0,0.06,4.72
2024-01-15 17:00:00,MCH-1005,Welding,NaturalGas,B,OP-103,13.711,12.91,1.231,0.0,1.92,43.45,10.52,0.832,9.25,42,0.3264,0,0,0.06,4.99
2024-01-15 18:00:00,MCH-1005,Welding,NaturalGas,B,OP-104,12.948,12.215,2.282,0.0,1.813,24.15,14.53,0.918,8.52,42,0.3083,0,0,0.06,4.71
2024-01-15 19:00:00,MCH-1005,Welding,NaturalGas,B,OP-105,13.653,12.938,2.728,0.0,1.911,18.88,20.01,0.88,7.45,35,0.3901,0,0,0.06,4.97
2024-01-15 20:00:00,MCH-1005,Welding,NaturalGas,B,OP-106,6.231,5.93,2.24,0.0,0.872,26.29,6.1,0.945,7.13,16,0.3894,0,0,0.05,2.27
2024-01-15 21:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,6.583,6.021,0.782,0.0,0.922,42.14,13.24,0.885,12.62,16,0.4115,0,0,0.09,2.4
2024-01-15 22:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,4.945,5.19,1.214,0.0,0.692,14.39,5.45,0.839,13.27,17,0.2909,0,0,-0.05,1.8
2024-01-15 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,6.946,7.115,1.577,0.0,0.972,33.1,20.24,0.847,16.09,27,0.2573,0,0,-0.02,2.53
2024-01-16 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,6.72,6.491,2.014,0.0,0.941,31.54,16.3,0.919,18.42,14,0.48,0,0,0.04,2.45
2024-01-16 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,7.004,7.284,1.905,0.014,0.981,39.49,40.93,0.928,22.09,13,0.5388,0,0,-0.04,2.55
2024-01-16 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,4.709,4.656,1.595,0.235,0.659,12.9,18.21,0.928,23.57,2,2.3543,0,0,0.01,1.71
2024-01-16 03:00:00,MCH-1005,Welding,NaturalGas,C,OP-103,6.325,6.442,2.751,0.608,0.885,34.49,11.61,0.817,26.06,20,0.3162,0,0,-0.02,2.3
2024-01-16 04:00:00,MCH-1005,Welding,NaturalGas,C,OP-104,6.617,6.413,1.919,1.055,0.926,36.81,3.17,0.81,29.03,17,0.3892,0,0,0.03,2.41
2024-01-16 05:00:00,MCH-1005,Welding,NaturalGas,C,OP-105,6.59,6.569,1.533,0.809,0.923,25.6,12.92,0.877,27.39,15,0.4393,0,0,0.0,2.4
2024-01-16 06:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,6.896,6.365,3.234,0.554,0.965,46.83,7.18,0.91,25.69,22,0.3135,0,0,0.08,2.51
2024-01-16 07:00:00,MCH-1005,Welding,NaturalGas,A,OP-100,13.402,12.848,2.24,0.701,1.876,46.36,8.53,0.869,26.67,36,0.3723,0,0,0.04,4.88
2024-01-16 08:00:00,MCH-1005,Welding,NaturalGas,A,OP-101,13.029,12.095,1.714,0.805,1.824,63.51,7.81,0.9,27.37,38,0.3429,0,0,0.08,4.74
2024-01-16 09:00:00,MCH-1005,Welding,NaturalGas,A,OP-102,15.255,14.461,1.883,0.576,2.136,18.15,5.36,0.87,25.84,42,0.3632,0,0,0.05,5.55
2024-01-16 10:00:00,MCH-1005,Welding,NaturalGas,A,OP-103,14.353,13.002,1.05,0.0,2.009,30.36,6.72,0.938,21.07,35,0.4101,0,0,0.1,5.22
2024-01-16 11:00:00,MCH-1005,Welding,NaturalGas,A,OP-104,14.371,14.17,0.447,0.0,2.012,70.97,2.22,0.925,19.02,45,0.3193,0,0,0.01,5.23
2024-01-16 12:00:00,MCH-1005,Welding,NaturalGas,A,OP-105,13.476,13.435,2.535,0.0,1.887,38.85,26.38,0.915,14.34,42,0.3209,0,0,0.0,4.91
2024-01-16 13:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,12.014,12.183,3.138,0.0,1.682,53.18,7.27,0.929,15.55,40,0.3003,0,0,-0.01,4.37
2024-01-16 14:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,12.744,12.775,0.777,0.0,1.784,48.04,2.91,0.919,14.04,36,0.354,0,0,-0.0,4.64
2024-01-16 15:00:00,MCH-1005,Welding,NaturalGas,B,OP-101,12.926,13.024,1.051,0.0,1.81,19.5,23.62,0.93,13.58,34,0.3802,0,0,-0.01,4.7
2024-01-16 16:00:00,MCH-1005,Welding,NaturalGas,B,OP-102,11.419,10.749,1.676,0.0,1.599,57.87,1.61,0.886,8.08,33,0.346,0,0,0.06,4.16
2024-01-16 17:00:00,MCH-1005,Welding,NaturalGas,B,OP-103,12.62,12.175,1.216,0.0,1.767,21.48,9.12,0.888,6.24,34,0.3712,0,0,0.04,4.59
2024-01-16 18:00:00,MCH-1005,Welding,NaturalGas,B,OP-104,12.248,11.48,1.455,0.0,1.715,49.1,8.98,0.885,5.54,33,0.3712,0,0,0.07,4.46
2024-01-16 19:00:00,MCH-1005,Welding,NaturalGas,B,OP-105,16.125,15.937,1.328,0.0,2.258,55.27,21.91,0.914,9.68,44,0.3665,0,0,0.01,5.87
2024-01-16 20:00:00,MCH-1005,Welding,NaturalGas,B,OP-106,7.584,6.858,3.316,0.0,1.062,9.84,8.94,0.803,4.17,22,0.3447,0,0,0.11,2.76
2024-01-16 21:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,5.172,4.843,2.72,0.0,0.724,34.05,2.53,0.808,8.81,9,0.5747,0,0,0.07,1.88
2024-01-16 22:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,5.286,5.227,0.749,0.0,0.74,12.87,11.98,0.835,15.46,18,0.2937,0,0,0.01,1.92
2024-01-16 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,8.027,7.63,1.357,0.0,1.124,18.76,11.38,0.887,13.76,17,0.4721,0,0,0.05,2.92
2024-01-17 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,6.104,6.08,3.474,0.0,0.855,33.09,22.2,0.837,19.56,13,0.4696,0,0,0.0,2.22
2024-01-17 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,7.046,6.532,0.055,0.0,0.986,33.37,1.28,0.866,19.78,15,0.4697,0,0,0.08,2.56
2024-01-17 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,5.512,5.077,1.751,0.243,0.772,28.93,26.61,0.916,23.62,16,0.3445,0,0,0.09,2.01
2024-01-17 03:00:00,MCH-1005,Welding,NaturalGas,C,OP-103,5.593,5.815,2.627,0.456,0.783,36.08,4.91,0.902,25.04,13,0.4302,0,0,-0.04,2.04
2024-01-17 04:00:00,MCH-1005,Welding,NaturalGas,C,OP-104,7.459,7.365,1.532,0.846,1.044,43.17,11.61,0.937,27.64,26,0.2869,0,0,0.01,2.72
2024-01-17 05:00:00,MCH-1005,Welding,NaturalGas,C,OP-105,6.334,5.862,1.985,0.52,0.887,30.98,6.51,0.853,25.47,12,0.5278,0,0,0.08,2.31
2024-01-17 06:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,6.845,6.527,0.112,0.234,0.958,44.05,5.73,0.819,23.56,25,0.2738,0,0,0.05,2.49
2024-01-17 07:00:00,MCH-1005,Welding,NaturalGas,A,OP-100,13.075,13.177,2.822,1.064,1.83,74.34,2.06,0.817,29.09,31,0.4218,0,0,-0.01,4.76
2024-01-17 08:00:00,MCH-1005,Welding,NaturalGas,A,OP-101,12.992,13.541,1.563,0.23,1.819,85.99,3.45,0.93,23.53,29,0.448,0,0,-0.04,4.73
2024-01-17 09:00:00,MCH-1005,Welding,NaturalGas,A,OP-102,11.34,11.502,1.308,0.656,1.588,35.61,1.15,0.923,26.38,41,0.2766,0,0,-0.01,4.13
2024-01-17 10:00:00,MCH-1005,Welding,NaturalGas,A,OP-103,14.564,13.238,2.237,0.0,2.039,31.08,15.77,0.928,19.39,36,0.4046,0,0,0.1,5.3
2024-01-17 11:00:00,MCH-1005,Welding,NaturalGas,A,OP-104,11.944,11.538,1.934,0.0,1.672,73.72,10.72,0.9,20.21,31,0.3853,0,0,0.04,4.35
2024-01-17 12:00:00,MCH-1005,Welding,NaturalGas,A,OP-105,12.25,12.52,1.815,0.0,1.715,31.62,0.27,0.836,17.5,34,0.3603,0,0,-0.02,4.46
2024-01-17 13:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,13.597,12.239,0.0,0.0,1.904,66.09,12.7,0.792,10.2,46,0.2956,0,0,0.11,4.95
2024-01-17 14:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,13.132,13.324,1.662,0.0,1.839,51.28,23.13,0.871,12.27,38,0.3456,0,0,-0.01,4.78
2024-01-17 15:00:00,MCH-1005,Welding,NaturalGas,B,OP-101,14.871,14.734,1.977,0.0,2.082,40.23,4.77,0.843,12.79,43,0.3458,0,0,0.01,5.41
2024-01-17 16:00:00,MCH-1005,Welding,NaturalGas,B,OP-102,13.246,12.981,2.91,0.0,1.854,51.02,14.81,0.883,7.85,35,0.3784,0,0,0.02,4.82
2024-01-17 17:00:00,MCH-1005,Welding,NaturalGas,B,OP-103,14.943,14.263,1.364,0.0,2.092,87.25,20.09,0.876,8.65,48,0.3113,0,0,0.05,5.44
2024-01-17 18:00:00,MCH-1005,Welding,NaturalGas,B,OP-104,12.528,12.801,2.676,0.0,1.754,66.83,9.28,0.828,6.27,32,0.3915,0,0,-0.02,4.56
2024-01-17 19:00:00,MCH-1005,Welding,NaturalGas,B,OP-105,14.738,14.525,1.01,0.0,2.063,39.36,18.2,0.827,6.27,35,0.4211,0,0,0.01,5.36
2024-01-17 20:00:00,MCH-1005,Welding,NaturalGas,B,OP-106,5.283,5.306,0.79,0.0,0.74,21.91,6.74,0.847,11.06,12,0.4403,0,0,-0.0,1.92
2024-01-17 21:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,5.809,5.231,3.042,0.0,0.813,22.53,22.27,0.824,10.07,15,0.3873,0,0,0.11,2.11
2024-01-17 22:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.346,5.889,2.162,0.0,0.888,7.18,22.9,0.965,15.98,15,0.4231,0,0,0.08,2.31
2024-01-17 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,7.016,6.622,3.042,0.0,0.982,36.65,13.25,0.813,13.33,29,0.2419,0,0,0.06,2.55
2024-01-18 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,6.877,6.49,0.61,0.0,0.963,19.33,2.96,0.878,20.2,12,0.5731,0,0,0.06,2.5
2024-01-18 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.392,6.113,1.891,0.0,0.895,22.28,29.64,0.898,18.98,15,0.4261,0,0,0.05,2.33
2024-01-18 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,6.328,6.248,0.441,0.648,0.886,29.56,19.3,0.818,26.32,16,0.3955,0,0,0.01,2.3
2024-01-18 03:00:00,MCH-1005,Welding,NaturalGas,C,OP-103,6.134,5.591,0.293,0.233,0.859,35.55,24.68,0.878,23.55,15,0.4089,0,0,0.1,2.23
2024-01-18 04:00:00,MCH-1005,Welding,NaturalGas,C,OP-104,5.625,5.797,2.903,0.97,0.787,14.2,11.84,1.0,28.46,25,0.225,0,0,-0.03,2.05
2024-01-18 05:00:00,MCH-1005,Welding,NaturalGas,C,OP-105,6.18,5.82,2.086,0.528,0.865,16.93,19.82,0.873,25.52,25,0.2472,0,0,0.06,2.25
2024-01-18 06:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,9.079,8.668,2.641,0.676,1.271,48.08,16.53,0.822,26.51,17,0.5341,0,0,0.05,3.3
2024-01-18 07:00:00,MCH-1005,Welding,NaturalGas,A,OP-100,12.494,11.761,1.836,1.273,1.749,47.86,5.0,0.862,30.49,26,0.4805,0,0,0.06,4.55
2024-01-18 08:00:00,MCH-1005,Welding,NaturalGas,A,OP-101,12.821,12.859,2.47,0.825,1.795,14.95,23.28,0.888,27.5,30,0.4274,0,0,-0.0,4.67
2024-01-18 09:00:00,MCH-1005,Welding,NaturalGas,A,OP-102,12.088,12.679,1.521,0.569,1.692,61.14,13.98,0.832,25.8,28,0.4317,0,0,-0.05,4.4
2024-01-18 10:00:00,MCH-1005,Welding,NaturalGas,A,OP-103,13.423,12.081,1.334,0.0,1.879,53.7,36.27,0.905,19.69,29,0.4628,0,0,0.11,4.89
2024-01-18 11:00:00,MCH-1005,Welding,NaturalGas,A,OP-104,12.304,12.233,0.983,0.005,1.723,65.65,7.4,0.869,22.03,39,0.3155,0,0,0.01,4.48
2024-01-18 12:00:00,MCH-1005,Welding,NaturalGas,A,OP-105,12.749,12.234,2.725,0.0,1.785,16.23,0.65,0.831,14.27,40,0.3187,0,0,0.04,4.64
2024-01-18 13:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,12.334,11.294,1.691,0.0,1.727,19.87,5.71,0.882,14.36,30,0.4111,0,0,0.09,4.49
2024-01-18 14:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,12.875,13.281,2.672,0.0,1.802,78.45,3.56,0.905,14.71,37,0.348,0,0,-0.03,4.69
2024-01-18 15:00:00,MCH-1005,Welding,NaturalGas,B,OP-101,13.862,14.26,1.018,0.0,1.941,65.14,16.16,0.857,6.83,33,0.4201,0,0,-0.03,5.05
2024-01-18 16:00:00,MCH-1005,Welding,NaturalGas,B,OP-102,13.529,12.845,1.439,0.0,1.894,30.45,2.62,0.842,10.08,35,0.3865,0,0,0.05,4.92
2024-01-18 17:00:00,MCH-1005,Welding,NaturalGas,B,OP-103,13.343,12.736,2.709,0.0,1.868,29.95,10.94,0.96,4.85,40,0.3336,0,0,0.05,4.86
2024-01-18 18:00:00,MCH-1005,Welding,NaturalGas,B,OP-104,14.54,13.764,2.347,0.0,2.036,47.8,12.17,0.771,6.72,34,0.4276,0,0,0.06,5.29
2024-01-18 19:00:00,MCH-1005,Welding,NaturalGas,B,OP-105,12.588,11.456,1.509,0.0,1.762,68.53,0.23,0.905,7.04,39,0.3228,0,0,0.1,4.58
2024-01-18 20:00:00,MCH-1005,Welding,NaturalGas,B,OP-106,5.803,5.408,1.223,0.0,0.812,36.63,3.63,0.857,12.14,29,0.2001,0,0,0.07,2.11
2024-01-18 21:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,7.007,6.92,0.653,0.0,0.981,20.93,37.69,0.899,9.96,25,0.2803,0,0,0.01,2.55
2024-01-18 22:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.22,6.384,2.245,0.0,0.871,27.17,5.72,0.843,12.38,18,0.3455,0,0,-0.03,2.26
2024-01-18 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,6.593,6.603,2.343,0.0,0.923,13.05,15.13,0.863,14.02,17,0.3878,0,0,-0.0,2.4
2024-01-19 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,5.614,5.387,0.988,0.0,0.786,35.41,4.35,0.845,18.09,8,0.7018,0,0,0.04,2.04
2024-01-19 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,5.105,5.13,1.954,0.0,0.715,22.48,4.22,0.832,21.07,16,0.3191,0,0,-0.0,1.86
2024-01-19 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,5.653,5.226,0.56,0.0,0.791,23.43,8.48,0.84,21.65,19,0.2975,0,0,0.08,2.06
2024-01-19 03:00:00,MCH-1005,Welding,NaturalGas,C,OP-103,6.57,6.742,1.126,0.374,0.92,10.37,3.11,0.871,24.49,9,0.73,0,0,-0.03,2.39
2024-01-19 04:00:00,MCH-1005,Welding,NaturalGas,C,OP-104,6.236,6.315,2.846,0.662,0.873,29.17,14.71,0.856,26.41,14,0.4455,0,0,-0.01,2.27
2024-01-19 05:00:00,MCH-1005,Welding,NaturalGas,C,OP-105,6.113,6.338,2.072,0.991,0.856,22.97,3.71,0.836,28.61,13,0.4703,0,0,-0.04,2.23
2024-01-19 06:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,8.662,8.785,2.841,0.911,1.213,43.2,3.31,0.898,28.07,20,0.4331,0,0,-0.01,3.15
2024-01-19 07:00:00,MCH-1005,Welding,NaturalGas,A,OP-100,12.4,11.992,2.102,1.061,1.736,49.18,4.49,0.84,29.07,41,0.3024,0,0,0.03,4.51
2024-01-19 08:00:00,MCH-1005,Welding,NaturalGas,A,OP-101,14.274,14.53,1.382,0.697,1.998,88.46,12.39,0.921,26.65,37,0.3858,0,0,-0.02,5.2
2024-01-19 09:00:00,MCH-1005,Welding,NaturalGas,A,OP-102,13.938,12.552,0.99,0.603,1.951,19.26,18.36,0.851,26.02,41,0.34,0,0,0.11,5.07
2024-01-19 10:00:00,MCH-1005,Welding,NaturalGas,A,OP-103,14.721,14.357,1.667,0.216,2.061,93.49,0.31,0.921,23.44,36,0.4089,1,0,0.03,5.36
2024-01-19 11:00:00,MCH-1005,Welding,NaturalGas,A,OP-104,11.851,12.174,0.833,0.0,1.659,32.11,6.84,0.819,21.65,40,0.2963,0,0,-0.03,4.31
2024-01-19 12:00:00,MCH-1005,Welding,NaturalGas,A,OP-105,13.117,12.114,2.631,0.0,1.836,25.44,6.57,0.949,15.62,44,0.2981,0,0,0.08,4.77
2024-01-19 13:00:00,MCH-1005,Welding,NaturalGas,A,OP-106,12.919,12.99,2.52,0.0,1.809,48.83,4.03,0.856,16.37,33,0.3915,0,0,-0.01,4.7
2024-01-19 14:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,12.233,11.997,2.736,0.0,1.713,21.87,8.42,0.937,13.05,34,0.3598,0,0,0.02,4.45
2024-01-19 15:00:00,MCH-1005,Welding,NaturalGas,B,OP-101,14.956,13.827,0.214,0.0,2.094,30.73,6.86,0.795,11.69,40,0.3739,0,0,0.08,5.44
2024-01-19 16:00:00,MCH-1005,Welding,NaturalGas,B,OP-102,12.443,11.261,3.146,0.0,1.742,37.02,13.73,0.896,13.15,36,0.3456,0,0,0.1,4.53
2024-01-19 17:00:00,MCH-1005,Welding,NaturalGas,B,OP-103,13.329,12.475,2.735,0.0,1.866,74.56,4.38,0.934,9.24,30,0.4443,0,0,0.07,4.85
2024-01-19 18:00:00,MCH-1005,Welding,NaturalGas,B,OP-104,14.259,13.305,1.848,0.0,1.996,73.67,21.22,0.902,7.96,43,0.3316,0,0,0.07,5.19
2024-01-19 19:00:00,MCH-1005,Welding,NaturalGas,B,OP-105,12.353,12.274,2.04,0.0,1.729,69.64,12.6,0.927,8.27,34,0.3633,0,0,0.01,4.5
2024-01-19 20:00:00,MCH-1005,Welding,NaturalGas,B,OP-106,8.858,8.847,0.0,0.0,1.24,33.48,21.91,0.79,8.81,16,0.5536,0,0,0.0,3.22
2024-01-19 21:00:00,MCH-1005,Welding,NaturalGas,B,OP-100,5.579,5.732,2.959,0.0,0.781,38.59,15.2,0.887,11.25,14,0.3985,0,0,-0.03,2.03
2024-01-19 22:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.246,6.53,1.625,0.0,0.874,9.49,24.48,0.958,13.69,21,0.2974,0,0,-0.04,2.27
2024-01-19 23:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,6.752,6.462,1.354,0.0,0.945,28.09,25.42,0.83,17.81,14,0.4823,0,0,0.04,2.46
2024-01-20 00:00:00,MCH-1005,Welding,NaturalGas,C,OP-100,7.605,7.589,1.566,0.0,1.065,43.78,16.84,0.871,17.19,23,0.3306,0,0,0.0,2.77
2024-01-20 01:00:00,MCH-1005,Welding,NaturalGas,C,OP-101,6.413,5.996,1.502,0.0,0.898,37.7,12.91,0.837,19.39,23,0.2788,0,0,0.07,2.33
2024-01-20 02:00:00,MCH-1005,Welding,NaturalGas,C,OP-102,5.508,5.339,1.147,0.0,0.771,17.48,16.56,0.882,21.37,19,0.2899,0,0,0.03,2.01
