Order_ID,Customer_ID,Order_Date,Warehouse,Region,Product_Type,Channel,Processing_Delay_Hrs,Picking_Delay_Hrs,Packing_Delay_Hrs,Dispatch_Delay_Hrs,Transport_Delay_Hrs,Total_Fulfillment_Hours,SLA_Hours,SLA_Breach_Flag,Order_Qty,Fulfilled_Qty,Qty_Accuracy,Short_Ship_Flag,Root_Cause,Priority,Fulfillment_Completed_At,Shipping_Cost,Delay_Cost
ORD-101478,CUST-900,2023-06-04 02:43:00,WH-South,West,FMCG,Distributor,3.96,1.79,2.32,1.24,12.61,21.92,48,0,377,368,0.976,1,Transport Issue,High,2023-06-05 00:38:00.256615,149.05,783.3
ORD-101479,CUST-371,2023-05-21 12:09:00,WH-West,North,Electronics,Online,1.52,6.71,1.35,10.3,0.15,20.04,48,0,28,27,0.964,1,Transport Issue,High,2023-05-22 08:11:22.156216,120.15,716.21
ORD-101480,CUST-446,2023-08-16 08:53:00,WH-East,East,Apparel,Online,0.47,0.72,0.22,0.32,5.75,7.49,48,0,480,467,0.973,1,Dispatch Backlog,Low,2023-08-16 16:22:30.079284,106.07,267.75
ORD-101481,CUST-738,2023-09-05 22:26:00,WH-South,South,Apparel,Online,0.78,0.23,0.25,2.07,4.32,7.65,24,0,470,455,0.968,1,None,High,2023-09-06 06:04:46.159197,243.72,273.27
ORD-101482,CUST-809,2023-02-03 18:00:00,WH-West,South,Automotive,Online,1.78,1.52,3.13,1.68,1.21,9.31,72,0,305,294,0.964,1,Inventory Shortage,Medium,2023-02-04 03:18:49.985733,110.49,332.88
ORD-101483,CUST-507,2023-06-09 06:48:00,WH-East,South,Automotive,Distributor,0.4,4.26,0.04,1.18,2.97,8.86,72,0,201,193,0.96,1,Inventory Shortage,High,2023-06-09 15:39:27.961738,103.87,316.58
ORD-101484,CUST-765,2023-11-19 19:19:00,WH-East,South,FMCG,B2B,2.36,2.76,0.75,3.11,0.58,9.56,96,0,67,66,0.985,1,Picking Delay,Medium,2023-11-20 04:52:46.352485,97.96,341.78
ORD-101485,CUST-182,2023-04-27 02:34:00,WH-North,East,Electronics,Retail,2.09,1.75,0.45,0.42,8.62,13.33,24,0,473,458,0.968,1,None,Low,2023-04-27 15:53:57.150257,162.64,476.5
ORD-101486,CUST-972,2023-04-23 06:26:00,WH-North,West,Automotive,Distributor,3.14,0.68,1.31,3.78,1.86,10.77,72,0,359,349,0.972,1,Dispatch Backlog,Medium,2023-04-23 17:12:23.951361,169.57,385.04
ORD-101487,CUST-436,2023-12-12 13:16:00,WH-South,East,Electronics,Online,6.94,1.41,2.2,11.83,4.13,26.5,72,0,126,120,0.952,1,Transport Issue,Low,2023-12-13 15:45:54.749377,333.67,947.06
ORD-101488,CUST-972,2023-10-01 12:51:00,WH-East,South,Automotive,Distributor,6.08,0.17,0.54,4.9,0.73,12.42,96,0,460,442,0.961,1,Transport Issue,Medium,2023-10-02 01:15:55.516921,131.79,443.73
ORD-101489,CUST-790,2023-12-15 19:52:00,WH-North,East,FMCG,Online,7.3,2.05,0.67,5.9,0.97,16.88,48,0,349,340,0.974,1,Staff Shortage,Medium,2023-12-16 12:44:54.914036,125.03,603.36
ORD-101490,CUST-979,2023-04-01 17:03:00,WH-West,South,Automotive,Online,0.7,2.32,4.82,1.34,20.26,29.43,72,0,195,192,0.985,1,Transport Issue,Low,2023-04-02 22:29:04.839686,103.06,1051.99
ORD-101491,CUST-646,2023-04-24 00:57:00,WH-East,East,Furniture,B2B,0.35,6.04,1.84,1.18,5.87,15.28,24,0,425,416,0.979,1,Transport Issue,Critical,2023-04-24 16:13:49.296290,173.37,546.12
ORD-101492,CUST-489,2023-06-03 12:19:00,WH-South,West,Furniture,B2B,0.9,0.54,2.73,2.18,13.73,20.09,48,0,174,170,0.977,1,Transport Issue,High,2023-06-04 08:24:16.506039,97.21,717.94
ORD-101493,CUST-424,2023-04-26 22:09:00,WH-North,South,FMCG,B2B,5.64,0.03,0.69,0.14,1.47,7.98,48,0,87,84,0.966,1,Transport Issue,High,2023-04-27 06:07:36.520459,119.67,285.09
ORD-101494,CUST-741,2023-11-11 10:40:00,WH-West,East,FMCG,Online,8.94,1.42,0.32,8.72,0.76,20.16,72,0,343,332,0.968,1,Picking Delay,High,2023-11-12 06:49:34.277610,159.19,720.5
ORD-101495,CUST-835,2023-04-15 04:57:00,WH-East,North,Apparel,Distributor,4.9,2.21,0.64,0.47,2.94,11.15,72,0,311,303,0.974,1,Picking Delay,Medium,2023-04-15 16:06:04.855988,121.01,398.55
ORD-101496,CUST-877,2023-07-12 16:21:00,WH-East,West,FMCG,Retail,0.29,2.81,1.51,7.0,2.87,14.48,48,0,466,451,0.968,1,Picking Delay,Medium,2023-07-13 06:49:52.237352,120.02,517.56
ORD-101497,CUST-599,2023-12-20 23:44:00,WH-South,North,FMCG,Retail,7.36,0.39,0.14,0.26,0.81,8.96,48,0,395,378,0.957,1,Dispatch Backlog,Low,2023-12-21 08:41:36.597863,114.12,320.24
ORD-101498,CUST-993,2023-08-09 03:04:00,WH-South,East,Furniture,Retail,1.38,0.55,0.38,5.19,5.55,13.04,24,0,484,468,0.967,1,Dispatch Backlog,High,2023-08-09 16:06:20.636990,250.26,466.02
ORD-101499,CUST-654,2023-09-13 10:55:00,WH-North,West,Electronics,B2B,0.02,1.29,0.06,0.49,1.89,3.75,48,0,154,151,0.981,1,Transport Issue,High,2023-09-13 14:40:17.445782,118.19,134.2
ORD-101500,CUST-136,2023-05-29 02:11:00,WH-East,West,Electronics,Distributor,1.46,0.72,0.68,0.12,0.87,3.85,48,0,456,442,0.969,1,None,Medium,2023-05-29 06:01:42.295038,174.27,137.42
ORD-101501,CUST-732,2023-10-09 18:18:00,WH-West,West,FMCG,B2B,0.12,3.55,2.11,3.81,1.69,11.28,24,0,476,461,0.968,1,Inventory Shortage,High,2023-10-10 05:34:47.435594,116.04,403.14
ORD-101502,CUST-170,2023-04-19 06:46:00,WH-West,East,Electronics,Online,1.96,1.16,0.03,0.99,3.48,7.62,72,0,210,201,0.957,1,Transport Issue,Medium,2023-04-19 14:23:04.286395,124.55,272.26
ORD-101503,CUST-340,2023-11-23 07:04:00,WH-East,West,FMCG,Retail,1.03,2.89,1.35,3.76,5.44,14.48,24,0,13,13,1.0,0,Dispatch Backlog,Medium,2023-11-23 21:32:53.713415,146.9,517.57
ORD-101504,CUST-746,2023-05-12 22:41:00,WH-East,West,FMCG,B2B,1.6,1.56,3.23,2.43,2.76,11.59,48,0,164,160,0.976,1,Inventory Shortage,Critical,2023-05-13 10:16:37.317175,239.73,414.36
ORD-101505,CUST-800,2023-03-25 14:49:00,WH-South,North,Apparel,Retail,2.37,2.67,0.32,0.35,3.13,8.85,72,0,490,475,0.969,1,Transport Issue,Medium,2023-03-25 23:39:46.223630,86.83,316.16
ORD-101506,CUST-394,2023-04-26 12:28:00,WH-South,East,Automotive,Retail,5.08,0.73,1.42,8.07,0.63,15.92,96,0,488,473,0.969,1,None,Medium,2023-04-27 04:23:26.502153,226.92,569.12
ORD-101507,CUST-332,2023-02-10 15:18:00,WH-North,South,Furniture,Retail,2.71,3.2,4.43,1.81,10.34,22.49,72,0,255,246,0.965,1,Picking Delay,Medium,2023-02-11 13:47:29.543649,110.14,803.85
ORD-101508,CUST-864,2023-04-22 06:45:00,WH-West,East,FMCG,Retail,1.42,0.58,3.93,3.98,11.09,21.0,24,0,384,378,0.984,1,Dispatch Backlog,Medium,2023-04-23 03:45:17.218166,153.62,750.71
ORD-101509,CUST-192,2023-11-20 14:34:00,WH-West,East,Apparel,Online,4.28,1.42,0.32,2.09,4.83,12.94,72,0,492,477,0.97,1,Picking Delay,Medium,2023-11-21 03:30:18.940379,141.3,462.42
ORD-101510,CUST-544,2023-07-14 14:23:00,WH-North,West,Furniture,Distributor,5.9,0.43,0.13,2.78,0.07,9.32,48,0,64,64,1.0,0,Inventory Shortage,Medium,2023-07-14 23:42:00.716130,100.91,332.98
ORD-101511,CUST-200,2023-10-10 07:35:00,WH-West,North,Automotive,B2B,0.32,1.16,0.19,1.08,3.23,5.99,96,0,307,299,0.974,1,Transport Issue,Medium,2023-10-10 13:34:23.560689,120.33,214.08
ORD-101512,CUST-878,2023-01-24 23:41:00,WH-East,North,Automotive,Retail,1.9,0.69,1.45,0.67,4.17,8.88,72,0,76,73,0.961,1,Staff Shortage,Medium,2023-01-25 08:33:40.624046,141.47,317.3
ORD-101513,CUST-748,2023-01-04 02:33:00,WH-East,East,Automotive,Distributor,0.84,0.56,1.55,2.35,21.97,27.27,72,0,22,22,1.0,0,Transport Issue,Medium,2023-01-05 05:48:58.755113,99.11,974.5
ORD-101514,CUST-820,2023-06-30 23:51:00,WH-North,South,Automotive,Retail,0.12,6.14,1.35,1.74,23.26,32.61,24,1,60,59,0.983,1,Dispatch Backlog,High,2023-07-02 08:27:27.012858,206.04,1165.39
ORD-101515,CUST-993,2023-10-06 12:04:00,WH-South,East,Electronics,Online,2.76,0.31,0.49,1.48,8.19,13.24,48,0,386,373,0.966,1,None,Low,2023-10-07 01:18:10.451582,147.19,473.06
ORD-101516,CUST-202,2023-12-17 20:40:00,WH-West,South,Furniture,Distributor,4.97,2.79,0.22,3.35,0.28,11.6,72,0,56,54,0.964,1,Inventory Shortage,Low,2023-12-18 08:16:04.913734,121.78,414.63
ORD-101517,CUST-554,2023-11-09 21:05:00,WH-South,South,Furniture,Retail,0.44,7.46,1.04,3.52,12.87,25.33,72,0,168,166,0.988,1,Transport Issue,Low,2023-11-10 22:25:05.453898,129.67,905.47
ORD-101518,CUST-270,2023-12-23 09:39:00,WH-West,East,FMCG,Online,4.18,0.04,0.79,0.14,3.98,9.14,24,0,412,399,0.968,1,Dispatch Backlog,High,2023-12-23 18:47:15.887281,205.5,326.58
ORD-101519,CUST-810,2023-04-13 05:20:00,WH-East,West,FMCG,Distributor,4.8,2.16,1.57,1.24,6.78,16.55,96,0,205,201,0.98,1,Staff Shortage,Medium,2023-04-13 21:52:47.573652,226.13,591.37
ORD-101520,CUST-406,2023-11-13 19:02:00,WH-South,West,Furniture,Distributor,6.14,0.52,0.7,1.59,2.2,11.15,24,0,353,345,0.977,1,Transport Issue,Critical,2023-11-14 06:11:17.898498,112.13,398.68
ORD-101521,CUST-129,2023-06-28 21:46:00,WH-South,South,Automotive,Distributor,0.77,0.07,0.5,0.31,1.62,3.26,48,0,259,252,0.973,1,None,Medium,2023-06-29 01:01:52.939659,102.81,116.68
ORD-101522,CUST-147,2023-11-28 05:50:00,WH-South,North,Electronics,Distributor,5.86,0.93,0.42,0.81,2.61,10.62,72,0,191,188,0.984,1,Inventory Shortage,Medium,2023-11-28 16:27:22.141267,183.2,379.66
ORD-101523,CUST-432,2023-08-27 08:04:00,WH-South,West,FMCG,Retail,0.97,4.93,0.29,0.16,0.67,7.0,24,0,482,457,0.948,1,Transport Issue,High,2023-08-27 15:04:14.521372,105.78,250.32
ORD-101524,CUST-915,2023-12-09 17:29:00,WH-South,West,FMCG,B2B,2.01,0.02,0.37,16.75,1.86,21.01,24,0,407,398,0.978,1,Transport Issue,Low,2023-12-10 14:29:29.361409,169.72,750.83
ORD-101525,CUST-157,2023-07-09 04:24:00,WH-East,South,Electronics,Distributor,0.13,1.6,0.12,4.0,8.19,14.03,72,0,55,52,0.945,1,Transport Issue,Medium,2023-07-09 18:25:59.895103,109.09,501.55
ORD-101526,CUST-400,2023-04-22 18:13:00,WH-West,South,Apparel,Retail,0.11,1.25,0.51,0.27,0.16,2.31,48,0,416,400,0.962,1,Dispatch Backlog,Medium,2023-04-22 20:31:47.036966,108.91,82.67
ORD-101527,CUST-467,2023-07-04 15:58:00,WH-South,South,FMCG,Retail,3.19,3.72,0.04,0.06,0.69,7.7,24,0,340,321,0.944,1,Picking Delay,Low,2023-07-04 23:39:55.041989,94.89,275.15
ORD-101528,CUST-483,2023-02-16 21:35:00,WH-North,West,Apparel,B2B,1.47,0.16,0.25,3.81,0.56,6.25,72,0,284,276,0.972,1,Inventory Shortage,Medium,2023-02-17 03:49:52.042500,292.11,223.3
ORD-101529,CUST-541,2023-02-08 15:55:00,WH-East,West,FMCG,Distributor,0.74,2.06,1.65,1.74,2.17,8.35,72,0,380,365,0.961,1,Inventory Shortage,Low,2023-02-09 00:16:00.675921,226.73,298.44
ORD-101530,CUST-249,2023-01-22 20:53:00,WH-East,North,Apparel,Retail,0.53,2.05,0.47,4.64,24.38,32.07,48,0,264,251,0.951,1,Staff Shortage,Low,2023-01-24 04:57:07.652384,131.42,1146.14
ORD-101531,CUST-350,2023-05-29 07:48:00,WH-West,North,Electronics,B2B,2.77,1.99,1.32,7.71,0.8,14.6,24,0,259,254,0.981,1,Staff Shortage,Medium,2023-05-29 22:23:45.426926,156.46,521.66
ORD-101532,CUST-643,2023-09-29 22:30:00,WH-South,East,FMCG,Retail,0.0,5.14,1.51,2.74,0.66,10.05,24,0,350,340,0.971,1,Picking Delay,High,2023-09-30 08:33:17.292169,154.82,359.36
ORD-101533,CUST-521,2023-07-21 01:08:00,WH-East,South,Electronics,Online,4.1,3.12,1.04,0.62,10.36,19.24,72,0,89,89,1.0,0,None,Low,2023-07-21 20:22:17.438460,294.45,687.57
ORD-101534,CUST-679,2023-05-19 09:21:00,WH-East,West,Automotive,Online,0.21,0.08,3.82,4.57,8.98,17.66,48,0,437,423,0.968,1,Picking Delay,Medium,2023-05-20 03:00:27.903462,166.52,631.09
ORD-101535,CUST-798,2023-09-30 03:47:00,WH-South,North,Automotive,B2B,0.53,1.15,0.03,9.36,0.14,11.2,72,0,222,215,0.968,1,Dispatch Backlog,Low,2023-09-30 14:58:57.852167,197.42,400.27
ORD-101536,CUST-911,2023-04-21 20:36:00,WH-North,South,FMCG,Retail,1.22,0.91,1.61,2.6,5.85,12.2,72,0,413,404,0.978,1,Inventory Shortage,Medium,2023-04-22 08:47:57.674814,243.08,436.0
ORD-101537,CUST-284,2023-04-12 16:00:00,WH-North,South,Automotive,Distributor,1.66,0.67,3.83,3.44,4.48,14.07,48,0,495,477,0.964,1,Staff Shortage,Medium,2023-04-13 06:03:56.959118,111.47,502.71
ORD-101538,CUST-274,2023-07-10 18:35:00,WH-West,East,Furniture,Online,1.1,1.08,2.38,1.24,6.13,11.92,24,0,350,345,0.986,1,Transport Issue,High,2023-07-11 06:30:20.540694,115.99,426.1
ORD-101539,CUST-279,2023-03-22 08:23:00,WH-East,South,Furniture,B2B,0.97,0.87,0.22,1.44,2.87,6.37,96,0,482,464,0.963,1,Dispatch Backlog,High,2023-03-22 14:45:00.517277,226.34,227.55
ORD-101540,CUST-180,2023-07-13 07:14:00,WH-West,North,Electronics,Retail,8.3,1.02,0.47,3.98,19.97,33.74,48,0,89,89,1.0,0,Transport Issue,Low,2023-07-14 16:58:38.607763,130.0,1206.01
ORD-101541,CUST-724,2023-04-06 06:58:00,WH-South,East,Apparel,Online,2.57,6.98,0.23,7.88,0.19,17.84,48,0,465,450,0.968,1,Picking Delay,Low,2023-04-07 00:48:26.648278,107.73,637.63
ORD-101542,CUST-991,2023-07-17 00:46:00,WH-East,West,Apparel,Retail,0.06,0.17,1.1,2.97,1.12,5.43,96,0,59,59,1.0,0,Dispatch Backlog,Low,2023-07-17 06:11:33.700981,151.66,193.93
ORD-101543,CUST-491,2023-06-16 16:33:00,WH-West,East,Apparel,Retail,1.41,4.6,1.49,4.68,2.12,14.3,96,0,152,149,0.98,1,Dispatch Backlog,Critical,2023-06-17 06:50:56.240326,223.23,511.04
ORD-101544,CUST-734,2023-09-08 08:28:00,WH-South,South,Automotive,Retail,5.2,1.18,0.46,0.56,2.51,9.91,48,0,422,407,0.964,1,Inventory Shortage,Medium,2023-09-08 18:22:30.353351,309.42,354.13
ORD-101545,CUST-799,2023-03-14 12:05:00,WH-North,South,Apparel,Distributor,0.9,1.76,0.93,0.71,10.68,14.98,48,0,28,28,1.0,0,Staff Shortage,Low,2023-03-15 03:03:55.172624,266.42,535.46
ORD-101546,CUST-346,2023-09-19 19:51:00,WH-West,North,Automotive,Online,0.25,3.19,1.41,2.28,3.45,10.58,96,0,225,218,0.969,1,Transport Issue,Low,2023-09-20 06:25:30.064387,84.86,377.95
ORD-101547,CUST-609,2023-09-02 02:16:00,WH-West,South,Furniture,Distributor,3.55,0.8,0.66,0.58,0.19,5.79,72,0,318,304,0.956,1,Inventory Shortage,Medium,2023-09-02 08:03:19.444811,131.27,206.89
ORD-101548,CUST-697,2023-03-04 16:11:00,WH-West,West,FMCG,Distributor,2.33,1.01,2.31,3.02,2.2,10.88,48,0,484,475,0.981,1,Inventory Shortage,Low,2023-03-05 03:03:30.925484,101.64,388.68
ORD-101549,CUST-246,2023-06-24 12:54:00,WH-West,North,Apparel,B2B,2.11,0.95,1.77,1.03,2.26,8.13,48,0,51,48,0.941,1,Picking Delay,High,2023-06-24 21:01:43.389168,112.84,290.52
ORD-101550,CUST-337,2023-07-11 00:16:00,WH-East,South,Automotive,Online,0.14,0.85,0.08,4.7,14.14,19.91,48,0,263,259,0.985,1,Inventory Shortage,Medium,2023-07-11 20:10:23.308059,153.59,711.46
ORD-101551,CUST-572,2023-09-28 03:31:00,WH-East,West,FMCG,Retail,0.38,4.68,1.16,4.95,3.84,15.01,72,0,279,274,0.982,1,Dispatch Backlog,Medium,2023-09-28 18:31:39.243438,153.26,536.49
ORD-101552,CUST-753,2023-12-18 03:17:00,WH-East,North,Electronics,Retail,2.44,3.18,0.32,1.87,4.24,12.05,48,0,46,46,1.0,0,Inventory Shortage,Medium,2023-12-18 15:19:46.168908,85.07,430.53
ORD-101553,CUST-360,2023-12-05 10:51:00,WH-East,South,Electronics,Online,0.58,0.21,0.98,0.6,5.25,7.61,72,0,474,450,0.949,1,Transport Issue,Low,2023-12-05 18:27:48.121063,112.99,272.1
ORD-101554,CUST-570,2023-03-19 00:13:00,WH-East,West,Apparel,Retail,1.75,0.21,3.77,3.12,6.17,15.03,72,0,334,327,0.979,1,Dispatch Backlog,Medium,2023-03-19 15:14:38.405512,275.08,537.08
ORD-101555,CUST-361,2023-06-11 22:03:00,WH-West,West,Automotive,Retail,1.97,1.01,2.53,14.8,4.23,24.54,72,0,106,101,0.953,1,Inventory Shortage,Medium,2023-06-12 22:35:14.192596,97.21,876.96
ORD-101556,CUST-782,2023-08-04 18:05:00,WH-South,East,Automotive,B2B,0.83,0.19,0.62,2.92,1.14,5.7,72,0,284,268,0.944,1,None,Medium,2023-08-04 23:47:10.533809,223.62,203.82
ORD-101557,CUST-109,2023-06-17 18:52:00,WH-South,North,FMCG,Distributor,7.41,1.74,0.41,0.11,8.7,18.37,72,0,24,24,1.0,0,Inventory Shortage,Medium,2023-06-18 13:14:25.403201,122.25,656.68
ORD-101558,CUST-923,2023-07-12 04:26:00,WH-South,East,Apparel,B2B,4.62,0.28,0.32,0.05,5.53,10.8,48,0,7,7,1.0,0,Dispatch Backlog,High,2023-07-12 15:14:16.716238,143.89,386.16
ORD-101559,CUST-576,2023-12-02 05:39:00,WH-North,West,Automotive,Retail,3.2,1.33,0.91,1.16,5.69,12.29,24,0,368,355,0.965,1,Dispatch Backlog,Low,2023-12-02 17:56:34.249294,236.48,439.35
ORD-101560,CUST-394,2023-01-13 15:34:00,WH-East,East,Automotive,Distributor,0.2,0.01,0.15,0.65,23.82,24.83,72,0,484,471,0.973,1,Inventory Shortage,Medium,2023-01-14 16:24:05.669730,133.42,887.6
ORD-101561,CUST-793,2023-05-27 11:15:00,WH-East,East,Apparel,Distributor,0.28,0.69,0.96,5.03,6.81,13.77,48,0,487,476,0.977,1,Inventory Shortage,Medium,2023-05-28 01:00:56.758219,283.31,491.99
ORD-101562,CUST-659,2023-02-12 09:24:00,WH-North,East,Automotive,B2B,1.7,2.04,0.0,5.59,7.42,16.74,24,0,335,326,0.973,1,Inventory Shortage,Medium,2023-02-13 02:08:39.911227,96.59,598.44
ORD-101563,CUST-261,2023-05-28 03:43:00,WH-East,North,Electronics,Retail,0.44,1.19,0.47,0.9,12.7,15.7,24,0,433,417,0.963,1,Staff Shortage,Low,2023-05-28 19:24:53.769491,204.01,561.05
ORD-101564,CUST-175,2023-05-31 01:55:00,WH-North,South,Furniture,Retail,9.57,6.89,0.3,1.18,0.69,18.63,24,0,3,3,1.0,0,Transport Issue,Medium,2023-05-31 20:32:57.481954,193.21,665.93
ORD-101565,CUST-552,2023-01-22 18:56:00,WH-East,East,Automotive,Distributor,0.43,3.73,4.26,0.81,2.89,12.12,72,0,496,484,0.976,1,Transport Issue,Low,2023-01-23 07:03:11.861646,268.06,433.17
ORD-101566,CUST-453,2023-11-24 06:13:00,WH-West,South,Automotive,B2B,1.67,0.8,1.56,7.17,3.65,14.85,72,0,258,253,0.981,1,Dispatch Backlog,Low,2023-11-24 21:04:00.963001,179.66,530.75
ORD-101567,CUST-701,2023-04-24 15:54:00,WH-West,North,FMCG,Online,1.13,0.08,0.52,2.1,1.68,5.5,24,0,263,251,0.954,1,Dispatch Backlog,Medium,2023-04-24 21:24:17.321932,137.91,196.74
ORD-101568,CUST-406,2023-03-24 18:17:00,WH-East,South,Electronics,Distributor,2.55,3.36,0.12,3.2,7.68,16.91,72,0,121,120,0.992,1,Inventory Shortage,Medium,2023-03-25 11:11:49.063454,110.89,604.49
ORD-101569,CUST-754,2023-11-24 00:48:00,WH-East,North,Furniture,Retail,0.35,4.36,0.87,1.61,6.04,13.22,48,0,208,200,0.962,1,Picking Delay,High,2023-11-24 14:01:28.878464,129.78,472.65
ORD-101570,CUST-534,2023-01-12 20:10:00,WH-West,South,Automotive,Distributor,1.41,3.09,0.29,2.99,5.36,13.14,72,0,21,21,1.0,0,Inventory Shortage,Medium,2023-01-13 09:18:18.374378,94.56,469.57
ORD-101571,CUST-806,2023-10-10 11:16:00,WH-West,North,Electronics,B2B,0.8,0.25,0.92,1.46,24.61,28.05,48,0,393,378,0.962,1,Dispatch Backlog,Medium,2023-10-11 15:18:51.053978,199.41,1002.42
ORD-101572,CUST-356,2023-04-07 04:56:00,WH-West,West,Automotive,Retail,5.47,11.11,2.16,1.25,1.26,21.25,72,0,140,133,0.95,1,Picking Delay,Medium,2023-04-08 02:11:00.429066,143.55,759.48
ORD-101573,CUST-567,2023-11-30 04:53:00,WH-North,North,FMCG,Distributor,0.1,0.54,1.15,3.02,5.58,10.39,48,0,477,465,0.975,1,Picking Delay,Medium,2023-11-30 15:16:39.408731,136.67,371.49
ORD-101574,CUST-965,2023-02-28 00:49:00,WH-North,South,FMCG,Retail,6.13,2.32,1.21,2.68,3.37,15.7,48,0,280,276,0.986,1,Inventory Shortage,Low,2023-02-28 16:30:56.671623,126.79,561.08
ORD-101575,CUST-409,2023-01-19 21:04:00,WH-North,East,Electronics,Retail,4.47,4.3,0.93,1.04,1.58,12.32,72,0,289,281,0.972,1,Dispatch Backlog,Low,2023-01-20 09:23:24.170506,188.72,440.44
ORD-101576,CUST-303,2023-02-16 06:03:00,WH-South,West,Automotive,Retail,0.88,0.48,3.15,0.49,0.74,5.73,24,0,206,201,0.976,1,Dispatch Backlog,Low,2023-02-16 11:46:56.762598,136.35,204.88
ORD-101577,CUST-493,2023-10-16 12:19:00,WH-West,East,FMCG,B2B,3.89,4.3,3.22,1.38,9.5,22.3,96,0,43,42,0.977,1,Picking Delay,Medium,2023-10-17 10:36:52.634590,148.64,796.93
ORD-101578,CUST-973,2023-07-01 06:14:00,WH-West,South,Furniture,B2B,0.08,0.67,0.86,1.61,3.8,7.02,48,0,338,327,0.967,1,Inventory Shortage,High,2023-07-01 13:15:08.272722,147.69,250.86
ORD-101579,CUST-594,2023-08-03 13:22:00,WH-North,East,Furniture,B2B,8.52,6.74,0.44,2.97,7.32,25.99,48,0,118,116,0.983,1,Inventory Shortage,High,2023-08-04 15:21:29.739963,178.7,928.94
ORD-101580,CUST-209,2023-05-08 21:28:00,WH-East,East,Automotive,Distributor,1.87,0.59,0.74,7.38,3.31,13.89,48,0,5,5,1.0,0,Picking Delay,High,2023-05-09 11:21:30.158334,173.43,496.49
ORD-101581,CUST-342,2023-09-05 19:28:00,WH-South,North,Furniture,Retail,0.9,5.52,0.25,0.11,1.04,7.83,24,0,207,199,0.961,1,Inventory Shortage,Critical,2023-09-06 03:17:32.353548,236.24,279.69
ORD-101582,CUST-490,2023-10-07 17:09:00,WH-North,South,Apparel,Online,1.13,0.1,1.21,0.84,1.73,5.01,48,0,123,119,0.967,1,Picking Delay,Medium,2023-10-07 22:09:22.085914,222.78,178.92
ORD-101583,CUST-685,2023-12-27 07:25:00,WH-South,East,FMCG,B2B,0.17,2.22,0.83,0.65,2.02,5.89,96,0,327,319,0.976,1,Transport Issue,Low,2023-12-27 13:18:29.712393,126.19,210.56
ORD-101584,CUST-467,2023-03-03 09:16:00,WH-East,East,Automotive,Retail,11.36,1.37,0.13,2.09,15.16,30.11,24,1,345,333,0.965,1,Dispatch Backlog,Medium,2023-03-04 15:22:23.503512,303.55,1076.01
ORD-101585,CUST-688,2023-11-18 05:57:00,WH-South,East,Apparel,Online,0.1,1.17,0.26,1.68,0.02,3.24,72,0,142,136,0.958,1,Inventory Shortage,High,2023-11-18 09:11:33.734525,172.51,115.89
ORD-101586,CUST-402,2023-11-21 08:04:00,WH-West,South,Electronics,Distributor,2.66,0.46,0.78,3.92,17.83,25.65,48,0,372,360,0.968,1,Picking Delay,Medium,2023-11-22 09:42:45.131723,336.13,916.58
ORD-101587,CUST-816,2023-03-23 19:40:00,WH-South,West,FMCG,Online,1.46,2.2,2.62,0.83,16.53,23.65,72,0,232,227,0.978,1,Inventory Shortage,Medium,2023-03-24 19:18:49.141063,163.58,845.14
ORD-101588,CUST-402,2023-08-07 16:11:00,WH-South,East,Furniture,B2B,7.44,0.38,1.0,2.71,23.35,34.88,24,1,164,164,1.0,0,Inventory Shortage,Low,2023-08-09 03:03:44.293559,129.93,1246.57
ORD-101589,CUST-122,2023-03-12 02:09:00,WH-South,East,FMCG,Online,0.71,1.45,1.37,6.46,2.72,12.71,48,0,35,33,0.943,1,None,Medium,2023-03-12 14:51:19.961891,121.3,454.1
ORD-101590,CUST-949,2023-04-08 02:15:00,WH-West,West,Electronics,Retail,1.9,0.53,0.5,7.25,13.94,24.11,96,0,364,350,0.962,1,Staff Shortage,Medium,2023-04-09 02:21:26.088075,93.23,861.59
ORD-101591,CUST-774,2023-01-02 23:09:00,WH-South,West,Furniture,Online,1.65,5.61,1.02,9.57,2.11,19.95,24,0,434,419,0.965,1,Picking Delay,Medium,2023-01-03 19:06:05.324995,158.28,713.06
ORD-101592,CUST-505,2023-06-15 21:25:00,WH-West,West,Automotive,B2B,3.03,0.05,0.71,4.45,0.11,8.36,48,0,472,463,0.981,1,Transport Issue,High,2023-06-16 05:46:42.145565,161.46,298.85
ORD-101593,CUST-381,2023-10-22 14:37:00,WH-East,East,Electronics,Retail,0.18,0.4,1.29,7.09,1.07,10.03,48,0,335,324,0.967,1,Inventory Shortage,Low,2023-10-23 00:38:43.111224,144.41,358.42
ORD-101594,CUST-108,2023-01-20 08:53:00,WH-West,North,Apparel,Online,0.54,0.5,0.06,0.8,12.2,14.11,48,0,11,10,0.909,1,Picking Delay,Critical,2023-01-20 22:59:23.496032,167.34,504.17
ORD-101595,CUST-679,2023-05-28 11:18:00,WH-North,South,Furniture,B2B,0.6,0.96,0.82,0.66,0.06,3.1,48,0,408,397,0.973,1,Transport Issue,Low,2023-05-28 14:24:01.352418,99.57,110.81
ORD-101596,CUST-985,2023-03-25 02:46:00,WH-West,East,Electronics,Distributor,3.35,0.48,0.42,0.02,3.32,7.58,48,0,75,74,0.987,1,Picking Delay,High,2023-03-25 10:21:02.447683,140.24,271.05
